,code,changepercent,trade,open,high,low,settlement,volume,turnoverratio
0,600383,10.042,13.15,13.08,13.15,11.73,11.95,81603406,1.8168600000000001
1,603993,10.036,12.17,12.17,12.17,11.91,11.06,218281749,10.71596
2,000750,10.031,14.26,14.26,14.26,13.15,12.96,173980093,8.62052
3,603838,10.03,14.81,14.81,14.81,14.81,13.46,59718,0.17912
4,002677,10.03,14.81,14.81,14.81,13.51,13.46,15480072,15.48007
5,002446,10.027,20.3,20.3,20.3,19.0,18.45,16676334,11.02092
6,600498,10.026,21.4,21.4,21.4,19.29,19.45,65364797,6.76161
7,000835,10.026,12.73,12.73,12.73,11.85,11.57,46059112,15.08305
8,000975,10.026,16.9,16.9,16.9,14.72,15.36,105863932,18.3747
9,000030,10.023,9.66,9.66,9.66,7.99,8.78,46786168,8.3463
10,603300,10.021,20.75,20.75,20.75,19.38,18.86,12747711,25.1583
11,002134,10.021,10.54,10.54,10.54,8.62,9.58,18383127,7.47738
12,002293,10.02,16.36,16.35,16.36,14.58,14.87,33081222,4.71366
13,002772,10.017,33.17,33.17,33.17,32.03,30.15,10802382,28.99968
14,002356,10.014,23.95,23.95,23.95,22.9,21.77,14604760,6.08532
15,300488,10.014,38.56,38.56,38.56,38.56,35.05,50434,0.40315
16,300482,10.013,33.73,33.73,33.73,33.73,30.66,25900,0.11773000000000002
17,002221,10.012,26.59,26.59,26.59,21.75,24.17,27896621,5.04128
18,300425,10.01,57.26,57.26,57.26,52.05,52.05,4402239,24.45688
19,603968,10.007,49.36,49.36,49.36,45.15,44.87,5600789,21.91232
20,002769,10.007,66.07,66.07,66.07,66.07,60.06,238310,1.28816
21,600021,10.006,16.93,16.93,16.93,13.85,15.39,158773781,7.42024
22,002773,10.006,34.74,34.74,34.74,34.74,31.58,594026,1.3026900000000001
23,300033,10.006,70.8,70.8,70.8,57.92,64.36,42395953,16.18178
24,600959,10.0,22.66,22.66,22.66,21.0,20.6,107511776,18.00867
25,603117,10.0,13.75,13.75,13.75,13.75,12.5,268300,0.44717
26,002709,10.0,31.57,31.57,31.57,26.61,28.7,5234596,9.23082
27,002768,10.0,36.85,36.85,36.85,36.85,33.5,376705,1.88353
28,002775,10.0,39.27,39.27,39.27,38.0,35.7,13313047,44.37682
29,300487,10.0,25.85,25.85,25.85,25.85,23.5,32700,0.1635
30,300489,10.0,33.66,33.66,33.66,33.66,30.6,31983,0.28179000000000004
31,601628,9.996,30.7,30.65,30.7,29.14,27.91,253375984,1.21678
32,002219,9.995,41.38,40.94,41.38,33.86,37.62,33636678,5.57847
33,300481,9.994,19.26,19.26,19.26,19.26,17.51,67280,0.33640000000000003
34,600297,9.993,16.07,16.07,16.07,13.18,14.61,16914136,4.83261
35,600617,9.993,16.62,16.62,16.62,14.48,15.11,26276280,11.65339
36,603166,9.992,40.51,40.0,40.51,36.93,36.83,16535944,38.01366
37,300483,9.991,24.0,24.0,24.0,24.0,21.82,37400,0.24129000000000003
38,600823,9.99,11.01,11.01,11.01,9.22,10.01,53423536,3.03553
39,002595,9.99,22.02,21.89,22.02,19.31,20.02,17132179,3.92227
40,002107,9.988,36.34,36.34,36.34,34.68,33.04,29228956,17.44262
41,603311,9.985,22.14,22.14,22.14,20.22,20.13,11444076,21.79824
