2015-09-22 15:00:00,changepercent,trade,open,high,low,settlement,h_change,l_change,volume,turnoverratio
300416,-1.135,50.5,51.09,51.6,49.21,51.08,1.02,-3.66,2890050.0,18.40796
002421,-1.14,13.88,13.99,14.14,13.6,14.04,0.71,-3.13,20647647.0,4.54271
600624,-1.148,11.19,11.09,11.37,10.82,11.32,0.44,-4.42,43524174.0,9.70003
600587,-1.172,29.51,29.78,30.53,29.3,29.86,2.24,-1.88,3097853.0,0.8517600000000001
000518,-1.195,4.96,4.96,5.15,4.86,5.02,2.59,-3.19,93600801.0,9.09155
300437,-1.208,55.6,56.3,57.39,54.11,56.28,1.97,-3.86,1983879.0,11.87951
002664,-1.26,22.73,22.91,23.98,22.7,23.02,4.17,-1.39,7264435.0,2.12278
600230,-1.266,8.58,8.62,8.78,8.5,8.69,1.04,-2.19,6371459.0,2.16578
000680,-1.299,5.32,5.36,5.44,5.25,5.39,0.93,-2.6,34221571.0,3.58405
603885,-1.303,50.01,50.2,51.41,49.5,50.67,1.46,-2.31,2116949.0,3.11316
603799,-1.325,14.89,15.02,15.5,14.59,15.09,2.72,-3.31,6613205.0,7.26726
600824,-1.345,8.8,8.85,8.95,8.58,8.92,0.34,-3.81,65023960.0,6.1691
300379,-1.356,59.67,60.11,62.96,58.73,60.49,4.08,-2.91,2636978.0,4.49306
000671,-1.372,5.75,5.7,5.98,5.7,5.83,2.57,-2.23,39608925.0,1.51276
002717,-1.476,15.35,15.29,15.82,15.29,15.58,1.54,-1.86,3733994.0,2.43727
603166,-1.507,20.91,20.86,21.65,20.63,21.23,1.98,-2.83,7108582.0,16.34157
300063,-1.522,34.3,34.33,35.95,32.94,34.83,3.22,-5.43,3586787.0,3.03044
300047,-1.541,12.78,12.93,13.29,12.62,12.98,2.39,-2.77,18514074.0,7.69444
000524,-1.567,17.59,17.68,18.12,17.0,17.87,1.4,-4.87,9878237.0,3.66306
300351,-1.632,23.51,23.39,24.48,23.31,23.9,2.43,-2.47,10290779.0,11.28199
002380,-1.786,44.0,44.0,45.7,43.25,44.8,2.01,-3.46,2222606.0,4.3286999999999995
000628,-1.791,10.97,11.06,11.4,10.9,11.17,2.06,-2.42,20580534.0,10.96154
002181,-1.798,8.74,8.7,8.9,8.57,8.9,0.0,-3.71,28166096.0,2.46884
002645,-1.801,17.45,17.7,18.16,17.1,17.77,2.19,-3.77,4052529.0,2.81968
601008,-1.824,6.46,6.5,6.66,6.35,6.58,1.22,-3.5,44302623.0,5.45844
600638,-1.844,13.31,13.45,13.63,13.01,13.56,0.52,-4.06,23116350.0,4.11936
600783,-1.946,23.18,22.95,23.5,22.41,23.64,-0.59,-5.2,25398892.0,3.41218
300182,-1.958,42.06,42.4,43.66,41.0,42.9,1.77,-4.43,5242300.0,2.23089
002066,-1.971,19.4,19.66,20.17,19.07,19.79,1.92,-3.64,28218125.0,12.21564
300175,-1.993,7.87,7.92,8.1,7.75,8.03,0.87,-3.49,19085268.0,4.10618
600257,-2.075,9.44,9.43,9.7,9.26,9.64,0.62,-3.94,35511766.0,8.3156
000417,-2.106,8.83,8.8,9.06,8.7,9.02,0.44,-3.55,30485836.0,3.91541
600495,-2.176,9.89,9.82,10.31,9.79,10.11,1.98,-3.17,125032051.0,11.33234
002597,-2.191,8.93,9.02,9.24,8.76,9.13,1.2,-4.05,26409523.0,4.75942
600210,-2.257,5.63,5.66,5.77,5.51,5.76,0.17,-4.34,84225439.0,5.86228
603333,-2.302,6.79,6.82,7.07,6.71,6.95,1.73,-3.45,13771382.0,2.64832
601519,-2.326,10.08,10.1,10.38,9.91,10.32,0.58,-3.97,81661062.0,4.10832
300311,-2.349,29.93,30.29,31.0,29.25,30.65,1.14,-4.57,16807944.0,12.74843
600385,-2.352,14.53,14.63,14.88,14.24,14.88,0.0,-4.3,5380103.0,3.7682700000000002
300334,-2.358,24.85,25.0,25.96,24.62,25.45,2.0,-3.26,5130031.0,1.98479
300053,-2.376,28.76,29.0,30.0,28.13,29.46,1.83,-4.51,24492973.0,14.7918
600410,-2.404,20.3,20.25,20.99,19.8,20.8,0.91,-4.81,81859711.0,12.84184
002280,-2.404,33.29,33.0,34.3,32.68,34.11,0.56,-4.19,17112048.0,15.52209
300245,-2.406,21.9,22.21,22.79,21.2,22.44,1.56,-5.53,35136896.0,20.15547
600207,-2.463,5.94,5.9,6.08,5.81,6.09,-0.16,-4.6,26740451.0,6.07738
600792,-2.465,6.33,6.34,6.7,6.05,6.49,3.24,-6.78,62456129.0,6.56032
002497,-2.469,6.32,6.36,6.53,6.24,6.48,0.77,-3.7,36124306.0,5.09893
002308,-2.602,13.1,13.2,13.54,12.98,13.45,0.67,-3.49,58755350.0,7.03227
002711,-2.614,21.98,22.05,22.55,21.3,22.57,-0.09,-5.63,11423180.0,8.85246
603789,-2.718,28.99,29.14,29.8,28.51,29.8,0.0,-4.33,9064439.0,18.12888
002354,-2.815,78.72,80.0,84.03,77.88,81.0,3.74,-3.85,1589493.0,2.6264000000000003
600283,-2.852,10.56,10.5,10.82,10.28,10.87,-0.46,-5.43,21415417.0,7.50549
600635,-2.938,8.26,8.31,8.46,8.13,8.51,-0.59,-4.47,225840895.0,9.15334
002312,-2.954,20.7,21.01,21.38,20.0,21.33,0.23,-6.24,47961814.0,8.85312
600797,-3.048,11.45,11.54,11.84,11.17,11.81,0.25,-5.42,65923194.0,8.02266
600744,-3.155,7.98,8.02,8.23,7.83,8.24,-0.12,-4.98,65903998.0,13.89253
600095,-3.263,10.08,10.0,10.36,9.88,10.42,-0.58,-5.18,69614322.0,19.26968
002466,-3.348,60.05,60.4,62.96,59.0,62.13,1.34,-5.04,6764503.0,4.09866
600232,-3.747,8.22,8.3,8.58,8.13,8.54,0.47,-4.8,29449981.0,8.07471
600327,-3.969,8.71,8.72,9.0,8.51,9.07,-0.77,-6.17,31569952.0,6.05122
002291,-4.004,9.11,9.2,9.42,9.02,9.49,-0.74,-4.95,7939193.0,2.185
600879,-4.577,16.68,16.5,17.25,16.25,17.48,-1.32,-7.04,92733397.0,8.92064
603600,-5.594,70.37,69.98,72.99,67.98,74.54,-2.08,-8.8,8189662.0,32.75865
