2015-08-18 22:17:53,code,changepercent,trade,open,high,low,settlement,volume,turnoverratio
41,002770,3.927,29.11,27.8,30.45,26.61,28.01,20070041,29.34217
42,002686,3.88,15.53,15.08,16.45,15.08,14.95,29495689,10.05769
43,600867,3.808,25.35,26.86,26.86,24.68,24.42,104474336,9.26963
44,002695,3.666,35.63,34.5,36.69,33.71,34.37,8747435,19.90361
45,300328,3.518,35.9,34.82,38.15,34.82,34.68,16707147,7.45855
46,002632,3.484,20.2,19.74,21.18,19.55,19.52,16333664,6.26325
47,002676,3.433,24.1,23.99,25.63,23.6,23.3,11065686,6.97605
48,603022,3.092,47.68,45.81,50.88,45.81,46.25,6153045,30.76523
49,300229,3.086,27.39,27.15,29.23,26.41,26.57,56021360,13.67011
50,601933,3.009,13.35,12.8,14.26,12.51,12.96,268226543,8.73247
51,603309,2.999,75.57,73.9,75.66,73.0,73.37,5214060,20.85624
52,601857,2.96,11.13,10.82,11.4,10.8,10.81,316632692,0.19555000000000003
53,600332,2.734,36.82,38.0,39.42,35.82,35.84,99286952,9.58054
54,600126,2.665,10.4,10.49,11.14,10.06,10.13,98018649,11.68365
55,600136,2.64,33.82,32.9,36.25,32.9,32.95,11609908,11.1319
56,002270,2.56,17.63,17.15,18.91,16.81,17.19,26048019,18.67386
57,300368,2.471,27.78,27.44,29.82,26.61,27.11,18990708,24.84388
58,000837,2.125,18.74,18.38,20.19,17.8,18.35,81255168,31.79375
59,002518,1.882,29.78,29.79,31.88,28.4,29.23,21038832,7.51556
60,601998,1.877,7.6,7.46,7.78,7.44,7.46,170275951,0.53369
61,603600,1.694,136.87,137.0,139.86,125.0,134.59,5348060,21.39224
62,002728,1.215,29.16,28.01,29.88,27.88,28.81,14160333,24.13556
63,000736,1.046,16.43,17.89,17.89,15.4,16.26,17604876,12.68969
64,300302,1.045,39.65,39.01,43.16,38.5,39.24,15778599,14.71975
65,002330,1.029,18.66,17.9,19.3,17.7,18.47,28061783,6.4193999999999996
66,300276,0.998,33.4,33.12,36.38,31.88,33.07,45537551,23.45467
67,002084,0.964,13.61,13.43,14.0,12.3,13.48,28017565,7.57117
68,002464,0.92,48.26,49.2,52.6,47.51,47.82,16059974,17.30994
69,300070,0.861,52.7,52.5,56.3,50.55,52.25,40064372,6.03405
70,002038,0.803,38.9,39.0,39.88,36.4,38.59,54574050,9.62473
71,600785,0.613,32.84,34.2,35.28,32.5,32.64,15394785,7.42163
72,600812,0.592,10.2,10.65,11.13,9.88,10.14,87833735,8.53934
73,300002,0.463,15.2,15.3,16.64,14.91,15.13,159702321,14.0105
74,002061,0.097,10.34,10.46,11.05,9.85,10.33,96372941,23.57011
75,002044,0.026,38.26,38.25,38.9,34.43,38.25,10452376,3.76142
76,600231,0.0,6.68,6.68,7.18,6.4,6.68,82134413,10.2157
77,000025,0.0,44.0,43.6,46.19,41.59,44.0,13527723,7.54497
78,000518,0.0,7.0,7.03,7.54,6.83,7.0,153516871,14.91127
79,600797,-0.126,15.86,16.49,17.47,15.24,15.88,165722438,20.16795
80,600545,-0.127,15.79,16.55,16.96,15.02,15.81,141188857,20.89255
81,002417,-0.29,17.21,18.12,18.12,17.21,17.26,36496356,17.42125
82,002392,-0.432,9.21,9.5,9.96,8.37,9.25,131198757,23.3763
83,000962,-0.596,13.34,14.7,14.7,12.99,13.42,24814944,5.62913
84,002691,-0.677,22.0,22.0,22.17,19.94,22.15,7851172,3.96294
85,600687,-0.726,38.31,38.9,39.3,34.74,38.59,24082548,9.77962
86,002689,-0.763,11.71,11.87,12.98,11.38,11.8,51205086,5.46824
87,603838,-1.073,38.71,38.5,41.8,36.5,39.13,9264944,27.78927
88,002581,-1.17,38.84,39.47,43.0,38.5,39.3,22510040,11.59389
89,300381,-1.297,45.66,48.55,50.88,45.0,46.26,7348370,27.90344
90,000761,-1.329,6.68,6.77,7.37,6.49,6.77,68481776,2.50304
91,600496,-1.405,7.72,8.61,8.61,7.51,7.83,291408839,22.58204
92,601288,-1.466,3.36,3.4,3.43,3.35,3.41,559367622,0.19023
93,601016,-1.476,33.38,34.0,34.88,32.2,33.88,16825991,9.4645
94,600184,-1.483,35.21,37.5,39.3,34.01,35.74,27457171,6.55677
95,300227,-1.575,32.5,33.58,33.89,29.72,33.02,10596031,7.80503
96,600109,-1.58,18.07,19.0,20.2,17.95,18.36,291300393,10.26841
97,601988,-1.617,4.26,4.33,4.38,4.25,4.33,630294577,0.29905000000000004
98,300033,-1.674,68.73,70.0,75.15,66.03,69.9,15181948,5.79468
99,002738,-1.677,34.01,34.7,35.82,31.8,34.59,3977752,13.25917
100,601398,-1.699,4.63,4.71,4.74,4.63,4.71,323620232,0.12003000000000001
101,002572,-1.712,39.61,40.3,41.96,39.01,40.3,3206350,1.20167
102,600750,-1.781,43.01,43.5,43.56,39.41,43.79,9812993,3.271
103,300489,-1.996,76.1,78.04,84.99,73.56,77.65,2409868,21.23232
104,600207,-2.02,8.73,9.0,9.28,8.02,8.91,46537128,10.57662
105,300032,-2.089,37.5,37.95,39.68,35.2,38.3,28557364,5.24136
106,603085,-2.123,44.26,44.0,48.49,41.61,45.22,7314631,29.25852
107,000001,-2.153,12.27,12.5,12.74,11.95,12.54,117632441,0.9965400000000001
108,600276,-2.255,46.37,47.55,47.81,44.58,47.44,14423728,0.7400100000000001
109,002621,-2.315,20.25,21.0,22.1,19.0,20.73,8889137,15.80291
110,000948,-2.373,24.68,25.4,27.81,24.35,25.28,52678788,22.78805
111,002024,-2.38,19.28,19.5,20.66,19.1,19.75,691900815,13.84868
112,002439,-2.419,30.66,31.6,34.23,29.12,31.42,48415614,8.77308
113,000667,-2.443,6.79,7.6,7.6,6.5,6.96,609583095,23.81563
114,600519,-2.502,201.06,206.98,207.5,200.35,206.22,5128552,0.40826
115,002765,-2.507,33.06,33.75,35.99,32.0,33.91,11919443,22.92201
116,601968,-2.566,17.09,17.5,18.46,16.13,17.54,44741070,21.47572
117,601166,-2.591,15.04,15.48,15.66,14.96,15.44,186460516,1.15244
118,002021,-2.738,12.79,13.1,14.1,12.01,13.15,84820674,14.93808
119,600321,-2.763,7.39,7.57,8.1,6.84,7.6,106740088,9.03903
120,600599,-2.778,30.8,31.33,33.2,30.4,31.68,17409247,13.81686
121,600016,-2.79,8.71,8.96,9.07,8.7,8.96,171476254,0.58026
122,002244,-2.806,9.7,10.2,10.64,9.64,9.98,138402538,6.0294
123,600000,-2.937,14.87,15.35,15.52,14.83,15.32,198445221,1.3298100000000002
124,002037,-2.957,36.1,38.29,39.5,35.0,37.2,9217094,2.81551
125,603000,-3.054,23.49,24.4,26.33,23.45,24.23,46045986,4.16445
126,600036,-3.058,16.8,17.34,17.47,16.68,17.33,118951192,0.57662
127,002254,-3.062,15.83,16.5,16.92,15.3,16.33,27780720,4.54981
128,002113,-3.125,27.9,29.1,29.33,25.92,28.8,5980185,5.05095
129,002475,-3.148,31.38,32.8,32.83,30.0,32.4,25854523,2.24883
130,600028,-3.156,5.83,6.03,6.13,5.82,6.02,464393434,0.48598
131,002665,-3.164,30.3,31.29,32.78,28.62,31.29,25407512,4.3774
132,002135,-3.18,11.57,12.3,12.89,11.13,11.95,51940752,7.73855
133,002086,-3.327,21.5,22.25,23.48,20.02,22.24,17412615,7.32211
134,002276,-3.383,29.7,32.83,32.83,27.74,30.74,72505767,8.66229
135,603166,-3.415,38.75,39.7,40.49,36.11,40.12,7428853,17.07782
136,600297,-3.419,19.21,19.9,20.18,18.19,19.89,11536124,3.29604
137,600398,-3.44,15.44,16.0,16.08,14.8,15.99,23347935,1.52479
138,002131,-3.481,61.0,63.5,68.97,58.8,63.2,21233724,10.30105
139,601939,-3.541,5.72,5.92,5.99,5.68,5.93,140052878,1.45985
140,603616,-3.545,42.44,41.97,47.43,41.0,44.0,15990151,43.59365
141,002596,-3.571,22.68,24.5,25.87,21.87,23.52,21034593,13.27166
142,600960,-3.646,12.42,13.0,13.77,12.18,12.89,61422882,11.97765
143,000002,-3.659,14.22,14.74,14.89,14.1,14.76,147844654,1.52128
144,002324,-3.665,28.91,29.93,30.92,28.0,30.01,6915300,4.43782
145,002302,-3.718,22.01,23.67,24.55,21.68,22.86,22093588,8.15522
146,600348,-3.721,8.02,8.33,8.48,7.5,8.33,71798226,2.98537
147,002476,-3.757,11.27,11.7,12.8,11.07,11.71,121861444,20.25067
148,300001,-3.786,22.11,23.3,24.89,22.0,22.98,42599927,5.02064
149,000937,-3.803,6.83,7.12,7.18,6.43,7.1,65542195,2.28435
150,300228,-3.835,64.2,67.22,71.2,62.57,66.76,7865579,7.19537
151,600548,-3.837,8.02,8.38,8.73,7.65,8.34,23381613,1.63135
152,600397,-3.851,7.99,8.99,8.99,7.78,8.31,165400411,16.70779
153,600379,-3.934,17.34,17.99,18.15,16.5,18.05,10797896,4.57813
154,601628,-3.979,26.06,27.5,27.83,25.96,27.14,35145139,0.16878
155,600869,-4.018,19.59,20.5,21.5,18.71,20.41,32202026,3.25259
156,002563,-4.021,23.39,24.39,24.9,22.58,24.37,5976577,0.6518700000000001
157,600287,-4.025,13.59,14.81,15.58,13.03,14.16,89710041,20.5382
158,603010,-4.035,37.58,39.0,39.46,36.0,39.16,2508286,10.03314
159,002504,-4.039,22.81,23.82,25.35,22.38,23.77,15928003,16.61644
160,600587,-4.055,36.2,37.95,39.37,35.75,37.73,17618676,4.84429
161,300024,-4.082,79.9,83.99,88.0,77.68,83.3,31611791,4.98491
162,600585,-4.087,19.95,20.86,22.0,19.01,20.8,74103677,1.8527300000000002
163,601169,-4.11,8.4,8.76,8.9,8.38,8.76,165512090,1.3061
164,002087,-4.161,7.6,7.93,8.36,7.51,7.93,58871088,11.32976
165,000620,-4.176,13.08,13.55,14.5,12.66,13.65,47610470,2.9794300000000002
166,000629,-4.225,4.76,5.03,5.47,4.6,4.97,577572042,12.1153
167,600696,-4.235,14.02,14.51,15.6,13.39,14.64,52719298,15.47993
168,601328,-4.315,6.43,6.7,6.82,6.39,6.72,320755263,0.9806300000000001
169,600052,-4.376,10.27,11.16,11.68,10.21,10.74,105023178,12.04686
170,600169,-4.381,7.42,7.8,8.25,7.4,7.76,213483302,8.80723
171,600209,-4.512,9.1,9.45,9.8,8.72,9.53,37424858,8.86761
172,000869,-4.548,39.25,41.03,41.56,38.55,41.12,4169455,0.9194700000000001
173,002749,-4.557,83.98,86.0,87.0,79.19,87.99,1278146,8.52097
174,600477,-4.659,11.46,12.23,12.98,11.31,12.02,85571933,14.20291
175,300132,-4.692,9.75,10.23,10.53,9.5,10.23,19914750,7.88392
176,300382,-4.698,41.79,44.04,46.46,40.1,43.85,2417345,7.63091
177,002311,-4.706,16.2,17.05,17.76,15.36,17.0,26488203,1.74767
178,600335,-4.765,26.58,28.64,30.5,25.7,27.91,36209081,6.46585
179,002377,-4.766,11.19,11.3,11.46,10.59,11.75,44541560,10.32579
180,002334,-4.807,11.09,12.0,12.21,10.68,11.65,48280077,9.45273
181,002304,-4.846,60.08,63.48,63.63,59.93,63.14,4709600,0.38344000000000006
182,002673,-4.862,23.48,25.15,26.65,22.81,24.68,72366278,3.14636
183,000898,-4.867,6.45,6.78,7.13,6.3,6.78,129814877,2.11118
184,002747,-4.878,54.8,57.21,62.8,54.01,57.61,3991058,13.30353
185,002381,-4.917,13.15,13.8,13.83,12.6,13.83,14846991,6.84468
186,000538,-4.931,71.15,74.9,76.55,71.1,74.84,8151069,0.78273
187,601199,-4.932,32.77,34.7,35.61,32.7,34.47,10574547,4.5229
188,002616,-4.933,28.52,30.4,30.9,27.0,30.0,4420740,2.62819
189,000976,-4.95,8.64,9.09,9.14,8.64,9.09,24150855,4.11738
190,000557,-4.959,6.9,7.26,7.37,6.9,7.26,27153314,4.06484
191,600526,-4.96,17.82,19.3,20.57,17.53,18.75,56540933,13.8959
192,002614,-4.97,15.68,16.51,16.98,14.85,16.5,16138786,5.8469999999999995
193,600475,-4.972,17.01,18.27,19.0,16.38,17.9,17907163,6.99499
194,000068,-4.983,14.11,15.0,15.59,14.11,14.85,37894446,4.22612
195,002698,-4.986,46.5,48.83,52.37,44.19,48.94,8222221,7.68936
196,000927,-4.994,7.61,7.96,7.96,7.61,8.01,23279316,1.45936
197,600182,-4.998,19.01,20.04,20.18,19.01,20.01,5825700,3.42688
198,600733,-5.004,49.36,52.42,52.42,49.36,51.96,2001100,2.64696
199,000155,-5.005,8.73,9.28,9.6,8.73,9.19,24188745,5.14654
200,002192,-5.005,28.47,30.66,30.69,28.47,29.97,6214133,5.43092
201,000815,-5.008,25.23,26.47,27.13,25.23,26.56,10188269,3.2162
202,002633,-5.012,23.88,25.14,25.87,23.88,25.14,5242230,6.04509
203,000510,-5.034,8.49,9.23,9.39,8.49,8.94,44948955,7.3793
204,000059,-5.041,9.23,9.78,9.78,9.23,9.72,32725116,2.72595
205,000912,-5.055,6.95,7.25,7.39,6.95,7.32,11063271,1.8911600000000002
206,002350,-5.069,20.6,21.95,23.87,20.6,21.7,14511898,6.65024
207,601318,-5.096,31.29,33.03,33.63,31.24,32.97,210389448,1.94218
208,601818,-5.145,4.24,4.47,4.53,4.23,4.47,285165834,0.7163100000000001
209,600660,-5.171,13.02,13.73,13.87,12.91,13.73,30947127,1.54505
210,000062,-5.181,45.2,49.0,51.98,43.11,47.67,35435303,5.31304
211,601908,-5.201,21.51,22.65,24.96,20.42,22.69,24844180,8.69412
212,002484,-5.235,19.73,20.82,21.75,19.0,20.82,12392056,4.06852
213,600166,-5.243,7.59,7.99,8.24,7.29,8.01,203554960,7.2448
214,300369,-5.252,38.61,40.46,42.53,37.51,40.75,12546092,12.23567
215,600452,-5.259,24.86,26.3,27.48,24.24,26.24,9584266,5.99017
216,600015,-5.288,10.21,10.79,10.92,10.15,10.78,66279277,0.85135
217,601601,-5.289,23.46,24.86,25.24,23.37,24.77,53456048,0.8503000000000001
218,000895,-5.294,19.68,20.88,20.97,19.24,20.78,28510231,1.56871
219,600600,-5.307,36.58,38.6,38.87,36.04,38.63,9132001,1.31223
220,601336,-5.307,41.04,43.4,44.93,40.98,43.34,33753133,1.6185100000000001
221,300202,-5.312,36.9,38.8,39.2,36.4,38.97,5922144,1.40929
222,002485,-5.322,16.01,16.93,16.93,15.71,16.91,6723396,2.10106
223,600690,-5.329,11.37,12.01,12.25,11.1,12.01,86194789,1.5644900000000002
224,000333,-5.355,30.93,32.68,32.98,30.69,32.68,25517502,1.13949
225,002750,-5.358,97.86,104.0,108.15,93.5,103.4,3027714,18.0759
226,002374,-5.361,19.77,20.87,21.66,19.58,20.89,15965390,8.64287
227,002294,-5.375,28.52,30.2,30.64,28.01,30.14,10910261,2.37606
228,000856,-5.405,14.0,14.8,16.16,13.46,14.8,22951756,10.11091
229,300212,-5.414,42.8,44.7,47.88,42.0,45.25,16617713,5.48212
230,300238,-5.415,36.51,38.66,41.0,35.0,38.6,11325646,6.25995
231,002701,-5.424,26.85,28.16,28.98,26.33,28.39,14312205,2.75986
232,600305,-5.429,26.13,27.71,29.75,25.57,27.63,14482366,4.80553
233,000885,-5.448,13.71,14.51,14.69,13.05,14.5,10469109,2.45294
234,002729,-5.457,70.0,73.88,73.88,68.18,74.04,2744971,16.45666
235,000585,-5.467,7.09,8.0,8.25,6.8,7.5,177936149,29.19758
236,002007,-5.48,49.33,53.8,55.88,46.97,52.19,27757021,4.80758
237,000789,-5.538,9.04,9.57,10.53,9.0,9.57,71126146,11.59634
238,000423,-5.552,47.46,50.25,50.85,47.0,50.25,17889664,2.7366
239,600535,-5.554,40.81,42.75,43.2,40.74,43.21,12276227,1.18859
240,601007,-5.561,19.87,20.79,21.04,19.1,21.04,26028597,8.6762
241,600165,-5.563,28.35,29.2,30.76,27.51,30.02,12758259,6.578
242,002462,-5.576,42.0,44.11,46.3,41.0,44.48,14357142,7.34201
243,600086,-5.606,52.7,61.39,61.39,51.5,55.83,42981995,12.20103
244,002512,-5.621,28.88,30.9,30.98,27.57,30.6,9167404,5.38125
245,002565,-5.642,11.54,12.24,12.41,11.01,12.23,30591433,4.44987
246,300104,-5.652,45.57,48.66,50.5,45.0,48.3,52745702,4.84691
247,300201,-5.655,15.85,16.55,18.3,15.25,16.8,41559174,11.86662
248,000651,-5.708,20.98,22.25,22.48,20.43,22.25,102966304,1.72381
249,002268,-5.738,61.6,65.35,66.5,58.94,65.35,9427040,2.73727
250,603158,-5.771,55.35,58.1,58.5,52.87,58.74,1511116,5.66598
251,002149,-5.824,24.58,25.77,25.96,23.49,26.1,5021790,2.87567
252,600502,-5.826,16.65,18.1,18.97,16.0,17.68,64377632,12.82602
253,002487,-5.832,10.98,11.66,12.2,10.61,11.66,29964170,5.73539
254,603979,-5.857,34.88,37.11,39.18,33.66,37.05,18198450,19.15626
255,601009,-5.896,16.12,17.1,17.48,15.88,17.13,50059572,1.6861100000000002
256,002500,-5.909,14.33,15.44,16.58,14.06,15.23,107213992,4.30843
257,002307,-5.924,14.45,15.64,16.19,14.0,15.36,91725336,16.45849
258,000410,-5.992,26.2,27.88,30.62,25.28,27.87,136064581,18.39145
259,601139,-6.005,11.27,12.43,12.84,10.79,11.99,40722115,1.87003
260,600686,-6.006,23.79,25.5,25.6,22.78,25.31,6855927,1.54902
261,002638,-6.028,16.37,17.5,18.18,16.12,17.42,30912194,8.46009
262,002142,-6.033,12.46,13.26,13.46,12.42,13.26,57126207,1.65571
263,002761,-6.056,47.0,51.5,51.5,45.04,50.03,4422598,14.74199
264,300285,-6.058,32.41,35.36,35.88,31.05,34.5,5866626,2.42181
265,002498,-6.063,23.24,24.6,25.55,22.48,24.74,47100464,4.39135
266,002560,-6.065,24.16,25.85,26.9,23.55,25.72,11891446,13.4331
267,300017,-6.07,48.9,52.36,53.46,47.45,52.06,18598377,3.7494300000000003
268,002259,-6.126,9.5,10.13,10.36,9.11,10.12,29830007,4.91099
269,600196,-6.135,25.09,26.77,26.96,24.5,26.73,27889006,1.46352
270,600055,-6.14,39.44,42.1,42.96,37.82,42.02,5332989,2.4638400000000003
271,002760,-6.153,36.3,38.2,40.63,35.89,38.68,3075128,13.97785
272,000732,-6.162,30.0,32.0,32.3,28.77,31.97,8053660,0.7928600000000001
273,000166,-6.163,12.79,13.71,14.18,12.58,13.63,134681867,4.1381
274,600436,-6.164,62.72,67.01,67.45,60.79,66.84,5613285,1.39561
275,600273,-6.18,10.93,11.71,11.72,10.5,11.65,32435998,10.29714
276,603338,-6.198,127.74,136.18,143.79,126.02,136.18,1910844,11.75904
277,300203,-6.205,28.42,30.19,30.22,27.3,30.3,23869499,5.36393
278,300481,-6.21,36.4,38.18,41.25,35.3,38.81,3568618,17.84309
279,002236,-6.239,38.47,41.45,41.59,37.7,41.03,15979478,2.40986
280,000505,-6.241,12.47,13.46,14.47,12.05,13.3,54694782,15.17423
281,002233,-6.246,15.61,16.28,17.4,15.33,16.65,39276339,5.17028
282,603729,-6.251,80.99,86.0,86.95,77.75,86.39,1515805,9.09301
283,300376,-6.27,40.66,42.98,45.53,39.11,43.38,7303360,11.64959
284,300039,-6.278,16.57,17.68,18.45,16.0,17.68,67349062,11.00711
285,600781,-6.283,23.27,25.55,26.98,22.48,24.83,19071378,10.73882
286,002650,-6.287,17.29,18.52,19.4,17.0,18.45,44593555,9.90017
287,300482,-6.309,81.98,87.5,90.9,79.58,87.5,3081217,14.00553
288,002685,-6.311,10.54,11.58,11.85,10.2,11.25,35244897,6.29373
289,002299,-6.344,19.34,20.62,20.84,18.6,20.65,16517043,1.8356
290,600066,-6.358,20.03,21.38,21.91,19.51,21.39,26556543,1.3951500000000001
291,300043,-6.358,15.17,16.26,17.12,14.7,16.2,51686068,6.7060200000000005
292,601118,-6.366,9.56,10.26,10.76,9.2,10.21,149093471,3.7926
293,600680,-6.407,24.54,26.0,28.33,24.07,26.22,22195377,8.62206
294,300037,-6.409,36.8,39.2,39.72,35.39,39.32,5009385,4.60968
295,300477,-6.433,40.0,40.89,46.0,39.0,42.75,6092743,23.43363
296,300042,-6.448,37.0,39.65,42.5,36.67,39.55,4544278,5.00912
297,002085,-6.449,51.5,55.5,55.6,49.55,55.05,5682630,1.51035
298,600383,-6.507,10.92,11.75,11.76,10.79,11.68,20506628,0.45574000000000003
299,000902,-6.526,27.5,29.25,29.49,26.48,29.42,9255418,3.58737
300,600354,-6.588,10.35,11.1,11.94,9.97,11.08,75508044,16.86192
301,002262,-6.592,29.33,31.23,31.8,29.33,31.4,5072235,1.28132
302,600148,-6.616,35.71,41.0,42.06,34.59,38.24,33261052,23.50331
303,002739,-6.647,174.56,186.0,192.99,170.29,186.99,4967643,8.27941
304,000727,-6.655,10.94,12.5,12.89,10.81,11.72,41615759,11.61977
305,300015,-6.656,30.15,32.25,32.99,29.62,32.3,10454254,1.34125
306,600837,-6.663,15.97,17.25,17.79,15.82,17.11,234575213,2.89881
307,000951,-6.68,18.58,19.99,20.75,18.3,19.91,10568568,2.5197700000000003
308,600664,-6.711,12.65,13.45,13.9,12.4,13.56,40826594,2.12918
309,002159,-6.716,25.0,26.8,27.25,24.12,26.8,6749444,5.6304
310,000413,-6.739,8.58,9.25,9.56,8.33,9.2,145315549,7.19845
311,600104,-6.748,18.24,19.67,19.78,17.9,19.56,53663099,0.48672000000000004
312,600896,-6.748,16.86,19.0,19.89,16.3,18.08,97760634,16.81713
313,000728,-6.766,23.15,25.19,26.05,22.88,24.83,56972471,2.90069
314,002508,-6.771,38.69,41.25,42.28,38.0,41.5,6432976,1.36418
315,002735,-6.796,39.77,42.02,42.37,38.4,42.67,2522979,12.6149
316,002103,-6.826,27.3,29.3,29.66,26.37,29.3,8809863,5.11963
317,300297,-6.851,28.01,29.8,32.23,27.1,30.07,19313256,6.34286
318,002538,-6.863,13.3,14.29,14.75,12.91,14.28,22150136,3.86173
319,000716,-6.864,16.01,17.19,17.7,15.8,17.19,17327603,10.11753
320,300293,-6.865,23.2,25.16,26.97,22.42,24.91,14218807,11.92465
321,600701,-6.875,18.15,19.38,21.0,17.6,19.49,55301947,11.0874
322,002628,-6.911,6.6,7.05,7.3,6.51,7.09,54975586,8.64953
323,300026,-6.957,18.99,20.65,20.99,18.8,20.41,25146988,3.93088
324,601126,-6.969,32.17,34.6,35.46,31.38,34.58,6257264,1.53898
325,601688,-7.0,17.67,19.2,19.96,17.4,19.0,99120540,1.82082
326,002497,-7.011,7.56,8.26,8.6,7.37,8.13,85861547,12.11932
327,600749,-7.023,23.3,24.7,27.1,22.77,25.06,28888861,15.27396
328,002595,-7.026,23.29,25.11,25.56,22.88,25.05,8298413,1.89985
329,300257,-7.03,26.98,29.49,29.49,26.12,29.02,12975875,1.5933700000000002
330,300097,-7.064,34.6,37.0,40.9,34.35,37.23,11946805,14.9363
331,601211,-7.075,24.56,26.58,27.5,24.1,26.43,145492636,9.5405
332,600108,-7.129,9.25,10.0,10.35,9.0,9.96,211236554,10.84981
333,600458,-7.17,22.14,24.35,25.18,21.56,23.85,36488146,5.51662
334,002568,-7.176,101.15,107.5,111.15,99.0,108.97,2605706,2.42349
335,000625,-7.201,15.85,17.1,17.15,15.5,17.08,72607544,2.14338
336,002033,-7.223,14.9,16.08,16.26,14.48,16.06,29748457,7.03797
337,002697,-7.231,13.6,14.69,15.36,13.32,14.66,48648435,15.79552
338,300273,-7.25,25.46,27.8,28.85,25.25,27.45,38685636,7.54187
339,300245,-7.271,23.34,25.78,27.3,22.65,25.17,43661494,25.54266
340,300451,-7.284,149.18,160.47,166.0,147.8,160.9,472401,2.77883
341,002421,-7.302,17.9,19.85,20.5,17.38,19.31,34748320,7.64501
342,000673,-7.314,25.6,27.5,29.29,25.26,27.62,12025858,5.77944
343,002383,-7.324,41.25,45.0,46.63,40.18,44.51,14298724,10.29198
344,601788,-7.325,21.76,23.69,24.97,21.41,23.48,89801893,2.62732
345,002768,-7.326,44.15,48.05,49.8,42.98,47.64,2890540,14.4527
346,300168,-7.331,33.5,36.25,37.75,32.54,36.15,35343822,3.58606
347,600004,-7.34,14.77,16.03,16.48,14.52,15.94,21539071,1.87296
348,603198,-7.345,35.7,38.0,38.26,34.68,38.53,10562275,13.20284
349,601006,-7.35,10.21,10.93,11.09,10.1,11.02,115029993,0.7737400000000001
350,300357,-7.35,44.62,48.32,49.18,44.01,48.16,3125710,4.51107
351,300459,-7.359,47.71,51.0,52.65,46.88,51.5,3781054,14.26813
352,300059,-7.365,44.4,47.95,50.5,43.5,47.93,80440990,6.22967
353,002020,-7.407,28.0,31.11,31.3,27.22,30.24,11776246,5.08374
354,600814,-7.431,11.46,12.6,13.03,11.18,12.38,31954743,10.29526
