,code,changepercent,trade,open,high,low,settlement,volume,turnoverratio
0,000594,10.27,2.04,2.04,2.04,2.04,1.85,6191697,0.41450000000000004
1,000882,10.054,8.21,7.46,8.21,7.46,7.46,206379157,10.95032
2,000533,10.05,10.95,9.93,10.95,9.8,9.95,48904829,7.14076
3,000672,10.046,12.05,11.07,12.05,11.03,10.95,29078103,13.80136
4,000973,10.039,14.03,13.3,14.03,13.3,12.75,56658705,7.33568
5,002087,10.039,11.4,10.36,11.4,10.19,10.36,39371672,7.57709
6,600854,10.038,11.73,10.64,11.73,10.5,10.66,27896682,5.37034
7,600716,10.035,15.79,14.42,15.79,14.15,14.35,42704404,5.76619
8,600220,10.032,10.2,9.35,10.2,9.35,9.27,120526802,6.75849
9,600415,10.032,17.0,15.48,17.0,14.98,15.45,371568641,6.82627
10,000785,10.032,17.44,15.89,17.44,15.88,15.85,13207453,5.25997
11,000818,10.032,13.93,13.8,13.93,13.8,12.66,10669756,1.56908
12,600157,10.031,10.64,10.0,10.64,9.65,9.67,322910870,9.13437
13,600239,10.031,14.15,13.5,14.15,13.27,12.86,89432850,10.86103
14,600573,10.031,17.99,16.55,17.99,16.55,16.35,11990154,4.79606
15,000551,10.031,17.77,16.55,17.77,16.03,16.15,28876717,7.21773
16,000936,10.03,18.21,16.62,18.21,16.62,16.55,29344695,3.92474
17,600257,10.029,15.36,15.36,15.36,15.36,13.96,190757,0.04467
18,300322,10.029,15.03,15.03,15.03,15.03,13.66,30180,0.014820000000000002
19,600078,10.028,15.69,14.4,15.69,13.75,14.26,56348797,8.50454
20,600083,10.028,15.58,15.58,15.58,15.58,14.16,350912,0.15464
21,600789,10.028,19.53,19.53,19.53,18.53,17.75,127745977,21.9655
22,601886,10.028,19.53,18.41,19.53,17.96,17.75,41282824,3.57721
23,000509,10.028,11.63,10.57,11.63,10.57,10.57,71242357,11.76324
24,002005,10.026,16.68,15.85,16.68,15.23,15.16,101191527,8.68184
25,002503,10.026,20.85,18.95,20.85,18.5,18.95,40128434,6.37218
26,002660,10.026,16.9,16.9,16.9,16.9,15.36,184553,0.08195000000000001
27,002342,10.025,13.28,12.36,13.28,12.15,12.07,84053188,10.690290000000001
28,002598,10.025,17.67,16.06,17.67,15.8,16.06,18842310,7.1432
29,600243,10.024,18.55,16.87,18.55,16.86,16.86,19596669,8.27387
30,603918,10.024,18.22,18.22,18.22,18.22,16.56,2200,0.01
31,300066,10.024,23.27,20.88,23.27,20.65,21.15,15097206,4.04793
32,601100,10.022,19.65,17.86,19.65,17.85,17.86,7594060,3.0711
33,002528,10.022,25.14,24.68,25.14,24.0,22.85,16361387,4.78517
34,002611,10.022,24.48,22.72,24.48,22.72,22.25,47793069,15.19874
35,300466,10.022,19.65,19.65,19.65,19.65,17.86,1001,0.0050100000000000006
36,600379,10.021,26.24,23.85,26.24,23.0,23.85,15637780,6.63016
37,600707,10.021,21.08,19.16,21.08,18.88,19.16,33166522,4.51419
38,000980,10.021,15.92,14.66,15.92,14.36,14.47,41561155,7.86934
39,002288,10.021,15.7,14.37,15.7,14.34,14.27,56184379,8.51036
40,002533,10.021,15.48,14.82,15.48,14.3,14.07,67880606,13.82689
41,300308,10.021,25.69,23.38,25.69,23.38,23.35,7986452,3.69725
42,600775,10.02,27.23,24.74,27.23,24.5,24.75,27866586,4.40493
43,600889,10.02,21.74,20.02,21.74,19.82,19.76,14511258,4.72573
44,603901,10.02,27.56,27.56,27.56,27.56,25.05,3000,0.012
45,000723,10.02,16.8,16.8,16.8,16.8,15.27,1592156,0.8170600000000001
46,002067,10.02,10.98,10.22,10.98,9.95,9.98,125882609,13.10559
47,002426,10.02,22.51,20.47,22.51,20.31,20.46,49518628,13.1715
48,300192,10.02,16.36,16.36,16.36,16.36,14.87,232124,0.15502000000000002
49,600300,10.019,11.42,10.48,11.42,10.2,10.38,97883294,5.85426
50,600965,10.019,17.13,15.7,17.13,15.6,15.57,29475209,7.75552
51,603198,10.019,22.62,22.62,22.62,22.62,20.56,17239,0.021550000000000003
52,002193,10.019,23.28,21.52,23.28,21.52,21.16,7903025,4.94187
53,002395,10.019,28.77,28.44,28.77,27.15,26.15,5651311,3.16058
54,002559,10.019,28.99,26.48,28.99,26.1,26.35,28760479,9.85669
55,002689,10.019,17.79,16.28,17.79,16.06,16.17,22532009,7.3224
56,300079,10.019,29.32,29.32,29.32,28.65,26.65,18903023,3.13401
57,300120,10.019,23.28,20.81,23.28,20.81,21.16,18443986,11.8865
58,600331,10.018,11.97,11.03,11.97,10.9,10.88,83649437,8.10557
59,600385,10.018,24.93,22.68,24.93,22.68,22.66,11195694,7.84156
60,600596,10.018,17.9,17.3,17.9,17.3,16.27,26778483,3.94274
61,600705,10.018,29.76,27.1,29.76,26.84,27.05,226716442,10.41397
62,002161,10.018,29.87,29.18,29.87,28.77,27.15,22597919,3.25279
63,600460,10.017,12.96,11.9,12.96,11.78,11.78,77812233,6.23911
64,600696,10.017,19.44,19.44,19.44,17.83,17.67,118768966,34.87404
65,002210,10.017,32.4,32.4,32.4,32.4,29.45,432687,0.07439000000000001
66,300239,10.017,26.36,24.2,26.36,23.96,23.96,10993022,8.97272
67,300257,10.017,32.73,32.73,32.73,32.73,29.75,149722,0.01839
68,600093,10.016,27.57,27.0,27.57,26.86,25.06,4744667,1.47145
69,002029,10.016,27.9,26.1,27.9,26.02,25.36,44515892,5.89312
70,300255,10.016,34.71,32.42,34.71,31.91,31.55,18358032,5.61385
71,600651,10.015,21.75,20.0,21.75,20.0,19.77,35441031,4.79539
72,600680,10.015,30.21,27.45,30.21,27.0,27.46,16968819,6.59174
73,002270,10.015,29.77,27.22,29.77,27.22,27.06,22714998,16.28441
74,002452,10.015,14.72,13.45,14.72,13.39,13.38,38572681,12.59062
75,300259,10.015,22.08,20.1,22.08,20.1,20.07,16913682,6.70812
76,002314,10.014,15.82,15.82,15.82,15.18,14.38,9258018,1.59665
77,002453,10.014,15.71,14.0,15.71,13.9,14.28,59628134,10.96673
78,300468,10.014,39.55,39.55,39.55,39.55,35.95,600,0.0024000000000000002
79,600070,10.013,24.83,22.89,24.83,22.67,22.57,22022259,8.02801
80,002406,10.013,16.92,15.39,16.92,15.11,15.38,36021407,10.24002
81,300117,10.013,16.7,15.14,16.7,15.02,15.18,19946999,6.12247
82,300276,10.013,42.96,41.65,42.96,40.0,39.05,31253690,16.09759
83,600466,10.012,19.01,17.3,19.01,17.3,17.28,47408489,10.79906
