2015-10-09 15:00:00,changepercent,trade,open,high,low,settlement,h_change,l_change,volume,turnoverratio
601801,-0.997,26.8,26.9,27.08,26.6,27.07,0.04,-1.74,3217766.0,0.3536
600567,-1.031,3.84,3.84,3.86,3.76,3.88,-0.52,-3.09,92434502.0,4.24747
002652,-1.057,10.3,10.26,10.4,10.16,10.41,-0.1,-2.4,5025467.0,2.15698
600485,-1.099,19.8,19.68,20.0,19.34,20.02,-0.1,-3.4,69845970.0,4.28124
300386,-1.106,41.14,41.05,41.65,40.35,41.6,0.12,-3.0,5695883.0,7.35393
000151,-1.127,21.05,21.03,21.35,20.73,21.29,0.28,-2.63,16823731.0,6.3118
300104,-1.172,42.99,43.0,43.66,42.3,43.5,0.37,-2.76,42570582.0,3.89389
600873,-1.184,7.51,7.5,7.55,7.35,7.6,-0.66,-3.29,95968777.0,3.08757
600737,-1.219,14.59,14.67,14.95,14.32,14.77,1.22,-3.05,67922215.0,5.13526
002021,-1.229,8.04,8.1,8.27,7.77,8.14,1.6,-4.55,34898939.0,6.14618
002648,-1.283,9.23,9.28,9.34,9.08,9.35,-0.11,-2.89,22421554.0,2.83195
600433,-1.286,9.21,9.15,9.28,8.96,9.33,-0.54,-3.97,56933874.0,4.78323
300411,-1.29,27.54,27.38,27.88,27.01,27.9,-0.07,-3.19,6399332.0,15.99833
002093,-1.298,11.41,11.39,11.59,11.19,11.56,0.26,-3.2,37018537.0,4.34025
300234,-1.33,15.58,15.6,15.85,15.35,15.79,0.38,-2.79,4689108.0,3.2912
002505,-1.377,5.73,5.74,5.77,5.61,5.81,-0.69,-3.44,35738125.0,5.12523
000691,-1.408,6.3,6.3,6.41,6.16,6.39,0.31,-3.6,14146455.0,4.8699200000000005
002753,-1.42,31.93,31.74,32.75,31.13,32.39,1.11,-3.89,2840208.0,11.49882
002511,-1.425,8.3,8.32,8.38,8.16,8.42,-0.48,-3.09,17276903.0,3.55917
603568,-1.452,53.63,53.8,54.0,52.01,54.42,-0.77,-4.43,1560110.0,3.40635
600279,-1.541,10.86,10.79,11.0,10.55,11.03,-0.27,-4.35,15558266.0,4.54797
600853,-1.551,8.25,8.33,8.7,8.07,8.38,3.82,-3.7,103583525.0,19.29621
002362,-1.574,19.39,19.31,19.68,19.11,19.7,-0.1,-2.99,9966916.0,5.65781
601918,-1.648,9.55,9.6,9.71,9.44,9.71,0.0,-2.78,86214931.0,3.32807
002599,-1.75,23.58,23.7,24.14,23.06,24.0,0.58,-3.92,2315298.0,2.57792
300091,-1.815,24.35,24.2,24.84,24.01,24.8,0.16,-3.19,3366604.0,2.32874
000608,-1.919,4.6,4.61,4.66,4.54,4.69,-0.64,-3.2,22190454.0,2.95907
600476,-1.976,26.29,26.3,27.33,26.0,26.82,1.9,-3.06,5171139.0,3.21049
600075,-1.982,8.9,8.9,9.05,8.82,9.08,-0.33,-2.86,22468035.0,5.12276
002308,-2.16,14.95,14.9,15.1,14.52,15.28,-1.18,-4.97,61667127.0,7.38078
600148,-2.206,27.48,27.6,28.91,27.0,28.1,2.88,-3.91,14343951.0,10.13589
600796,-2.402,9.75,9.8,9.9,9.55,9.99,-0.9,-4.4,25861118.0,8.58027
002272,-2.754,6.71,6.7,6.82,6.62,6.9,-1.16,-4.06,42466013.0,13.58645
603606,-3.324,17.45,17.65,18.0,17.18,18.05,-0.28,-4.82,9303392.0,11.9627
603268,-3.462,42.94,42.76,44.0,41.88,44.48,-1.08,-5.85,1782201.0,8.10091
300427,-4.0,50.4,50.0,52.29,49.73,52.5,-0.4,-5.28,3370499.0,15.20297
600212,-4.668,6.74,6.71,6.92,6.64,7.07,-2.12,-6.08,71897868.0,14.05086
300089,-5.066,21.74,21.88,22.22,21.43,22.9,-2.97,-6.42,21978587.0,25.40635
600202,-5.815,9.88,10.0,10.15,9.66,10.49,-3.24,-7.91,54942349.0,14.33251
000545,-7.467,6.94,7.0,7.18,6.9,7.5,-4.27,-8.0,95322415.0,23.44543
