,code,changepercent,trade,open,high,low,settlement,volume,turnoverratio
0,600667,10.08,6.88,6.88,6.88,6.88,6.25,7303471,0.6130800000000001
1,600239,10.065,6.78,6.78,6.78,6.78,6.16,7657844,0.71538
2,002067,10.055,6.02,6.02,6.02,6.02,5.47,31424123,3.27155
3,002234,10.051,10.84,10.84,10.84,10.84,9.85,4199816,2.03238
4,000631,10.046,9.64,8.35,9.64,7.88,8.76,97552419,6.66472
5,600057,10.044,10.08,10.08,10.08,9.72,9.16,61766303,14.3696
6,002611,10.044,9.97,9.97,9.97,9.97,9.06,13335385,4.2408
7,002118,10.042,13.15,13.15,13.15,13.15,11.95,14235972,2.7768100000000002
8,000657,10.041,13.48,13.48,13.48,13.02,12.25,29033853,11.82301
9,000970,10.041,13.48,13.48,13.48,13.48,12.25,3304607,0.31023
10,600490,10.037,8.99,8.99,8.99,8.99,8.17,13336029,0.9016900000000001
11,002240,10.037,8.88,8.88,8.88,8.88,8.07,2666503,0.7473000000000001
12,002717,10.037,14.91,14.91,14.91,14.91,13.55,3389155,2.2169
13,002115,10.034,9.76,9.76,9.76,9.76,8.87,847103,0.24997000000000003
14,002216,10.034,13.05,13.05,13.05,13.05,11.86,781414,0.14026000000000002
15,002596,10.034,16.34,16.34,16.34,16.34,14.85,223421,0.14097
16,300201,10.031,10.75,10.75,10.75,10.75,9.77,1167749,0.33175000000000004
17,000048,10.029,14.92,14.92,14.92,14.92,13.56,696167,0.17972000000000002
18,000612,10.029,7.68,7.68,7.68,7.68,6.98,2585072,0.26991000000000004
19,300284,10.028,15.8,15.8,15.8,15.8,14.36,8813782,2.7274700000000003
20,000831,10.027,16.46,16.46,16.46,15.9,14.96,75948047,10.19137
21,002009,10.024,18.0,18.0,18.0,18.0,16.36,4467321,1.7187800000000002
22,000552,10.022,9.88,9.88,9.88,9.88,8.98,1384049,0.39084
23,000063,10.02,21.74,21.74,21.74,21.05,19.76,197971018,7.06555
24,000060,10.018,12.08,12.08,12.08,12.08,10.98,9714141,0.47121
25,000955,10.017,6.37,6.37,6.37,6.37,5.79,5022804,0.9329200000000001
26,002680,10.017,25.37,25.37,25.37,25.37,23.06,790630,1.19098
27,300328,10.016,20.43,20.43,20.43,20.43,18.57,95302,0.042550000000000004
28,300345,10.016,34.6,34.6,34.6,34.6,31.45,1661389,2.12464
29,002173,10.015,14.39,14.39,14.39,14.39,13.08,266809,0.24695000000000003
30,002333,10.015,14.72,14.72,14.72,14.72,13.38,1463650,0.6036
31,000797,10.014,23.18,23.18,23.18,22.58,21.07,24615546,7.36196
32,300023,10.014,23.73,23.73,23.73,23.73,21.57,522235,1.04353
33,300077,10.014,32.3,32.3,32.3,31.32,29.36,43635510,16.764
34,000599,10.013,8.46,8.46,8.46,8.46,7.69,6287639,1.19808
35,002274,10.013,8.24,8.24,8.24,8.24,7.49,3552925,0.7241500000000001
36,002357,10.013,17.03,17.03,17.03,17.03,15.48,1684625,0.86065
37,300390,10.013,25.6,25.6,25.6,25.0,23.27,6889053,29.47819
38,603085,10.011,29.89,29.89,29.89,28.8,27.17,14347308,57.38923
39,000978,10.011,10.0,10.0,10.0,10.0,9.09,10414826,2.8922
40,603601,10.01,21.87,21.87,21.87,21.21,19.88,8682297,23.2147
41,002538,10.01,11.1,11.1,11.1,10.51,10.09,30318719,5.28587
42,300292,10.009,25.5,25.5,25.5,25.5,23.18,142356,0.15261000000000002
43,300480,10.009,24.73,24.73,24.73,24.73,22.48,97889,0.42560000000000003
44,600818,10.008,57.16,57.16,57.16,51.93,51.96,7422019,3.11905
45,601857,10.008,13.52,12.1,13.52,12.01,12.29,549939887,0.33963000000000004
46,002156,10.008,14.07,14.07,14.07,13.52,12.79,32309225,4.97167
47,002609,10.008,14.29,14.29,14.29,13.75,12.99,42183951,15.13383
48,300351,10.008,26.49,26.49,26.49,24.66,24.08,20764031,22.76403
49,300482,10.008,65.73,65.73,65.73,65.73,59.75,85984,0.39084
50,002718,10.006,39.8,39.8,39.8,39.8,36.18,71663,0.34190000000000004
51,002656,10.005,22.65,22.65,22.65,21.97,20.59,12643992,7.89941
52,300260,10.005,23.2,23.2,23.2,23.2,21.09,62101,0.13145
53,603838,10.004,27.82,27.82,27.82,25.38,25.29,21557799,64.66046
54,002221,10.004,29.25,29.25,29.25,29.25,26.59,801637,0.14487
55,002290,10.004,25.73,25.73,25.73,25.73,23.39,565448,0.42168000000000005
56,002450,10.004,30.35,30.35,30.35,30.35,27.59,9331471,0.6552800000000001
57,002568,10.004,118.98,118.98,118.98,118.98,108.16,633329,0.5831200000000001
58,603558,10.003,36.62,36.62,36.62,36.62,33.29,651672,2.17224
59,600436,10.002,63.46,63.46,63.46,63.46,57.69,1731113,0.4304
60,002771,10.002,57.74,57.74,57.74,57.6,52.49,4562881,22.81441
61,300378,10.002,59.17,59.17,59.17,59.17,53.79,351520,0.68757
62,603808,10.0,33.11,33.11,33.11,33.11,30.1,307460,0.76865
63,000301,10.0,5.5,5.5,5.5,5.5,5.0,1042900,0.08561
64,000407,10.0,6.6,6.6,6.6,6.6,6.0,3097128,0.48025000000000007
65,000417,10.0,9.24,9.24,9.24,9.01,8.4,108495956,13.93487
66,000551,10.0,9.24,9.24,9.24,9.24,8.4,8125779,2.03104
67,000671,10.0,17.82,17.82,17.82,17.0,16.2,28895599,2.76315
68,000852,10.0,22.77,22.77,22.77,22.0,20.7,9334421,7.17358
69,002023,10.0,15.29,15.29,15.29,15.29,13.9,918229,0.16819
70,002174,10.0,76.01,76.01,76.01,76.01,69.1,452030,0.51365
71,002178,10.0,11.22,11.22,11.22,10.49,10.2,61458056,10.86602
72,002253,10.0,26.4,26.4,26.4,26.4,24.0,64301,0.05074000000000001
73,002279,10.0,39.27,39.27,39.27,37.52,35.7,21437124,23.80392
74,002322,10.0,15.62,15.62,15.62,15.62,14.2,4156425,1.5855100000000002
75,002327,10.0,10.78,10.78,10.78,10.78,9.8,5186566,1.14733
76,002359,10.0,13.86,13.86,13.86,13.0,12.6,80224698,22.860500000000002
77,002381,10.0,10.23,10.23,10.23,10.23,9.3,465000,0.21437
78,002501,10.0,11.22,11.22,11.22,11.22,10.2,2129769,0.31726000000000004
79,002521,10.0,9.79,9.79,9.79,9.79,8.9,359038,0.08897000000000001
80,002587,10.0,11.44,11.44,11.44,11.01,10.4,23093199,9.71807
81,002599,10.0,25.96,25.96,25.96,25.96,23.6,1172013,1.33849
82,002619,10.0,25.19,25.19,25.19,25.19,22.9,187729,0.19314
83,002722,10.0,18.48,18.48,18.48,18.48,16.8,24012,0.05249
84,300004,10.0,23.1,23.1,23.1,22.1,21.0,20519662,7.41815
85,300090,10.0,16.72,16.72,16.72,16.72,15.2,2091551,0.55713
86,300092,10.0,12.98,12.38,12.98,11.22,11.8,28239287,18.5782
87,300209,10.0,15.95,15.95,15.95,15.95,14.5,268725,0.13217
88,300487,10.0,50.38,49.38,50.38,47.2,45.8,11565847,57.82924
89,000555,9.996,60.63,60.63,60.63,60.63,55.12,240327,0.20522
90,300290,9.996,25.97,25.97,25.97,25.97,23.61,1013012,1.32172
91,300425,9.996,56.12,56.12,56.12,56.12,51.02,136300,0.7572200000000001
92,603618,9.995,22.34,22.34,22.34,22.34,20.31,1118691,2.09689
93,000801,9.995,21.68,21.68,21.68,21.68,19.71,5581521,1.21368
94,002698,9.995,40.94,40.94,40.94,39.01,37.22,10779969,10.08134
95,300336,9.995,22.45,22.45,22.45,21.89,20.41,23796240,5.72573
96,300489,9.995,65.59,65.59,65.59,64.36,59.63,5794069,51.04907
97,002139,9.993,16.73,16.73,16.73,16.73,15.21,355835,0.22416000000000003
98,002590,9.993,14.75,14.75,14.75,14.75,13.41,1433248,0.39768000000000003
99,600562,9.992,39.3,39.3,39.3,38.0,35.73,13777878,8.19241
100,000615,9.992,13.76,13.76,13.76,13.4,12.51,34706611,16.39637
