2015-09-30 15:00:00,changepercent,trade,open,high,low,settlement,h_change,l_change,volume,turnoverratio
300458,-1.028,77.0,78.0,82.2,76.61,77.8,5.66,-1.53,1612766.0,4.03192
002403,-1.057,14.04,14.11,14.23,13.82,14.19,0.28,-2.61,3934032.0,1.76904
600083,-1.096,11.73,11.86,12.23,11.66,11.86,3.12,-1.69,3975889.0,1.75209
603001,-1.129,25.4,25.65,26.18,24.55,25.69,1.91,-4.44,1956500.0,0.48793000000000003
601222,-1.133,28.79,28.86,29.29,28.1,29.12,0.58,-3.5,2510102.0,0.7067300000000001
600758,-1.196,9.91,9.84,10.17,9.68,10.03,1.4,-3.49,8329329.0,7.23973
300235,-1.198,21.44,21.68,21.96,20.56,21.7,1.2,-5.25,8142723.0,8.90146
600223,-1.205,5.74,5.79,5.85,5.64,5.81,0.69,-2.93,11245165.0,1.12343
300083,-1.213,22.8,23.1,23.54,22.31,23.08,1.99,-3.34,670564.0,0.33193
002100,-1.287,8.44,8.51,8.64,8.31,8.55,1.05,-2.81,7110268.0,1.50266
600566,-1.297,23.6,23.54,23.9,22.37,23.91,-0.04,-6.44,2934736.0,1.71994
300313,-1.331,14.09,14.1,14.48,13.96,14.28,1.4,-2.24,2300732.0,1.5963
002359,-1.333,17.76,17.9,18.2,17.6,18.0,1.11,-2.22,6400714.0,1.9053200000000001
601996,-1.344,7.34,7.34,7.65,7.23,7.44,2.82,-2.82,20875126.0,4.45182
300144,-1.397,22.58,22.89,23.45,22.16,22.9,2.4,-3.23,11454726.0,0.93964
300063,-1.416,35.5,36.01,36.66,34.34,36.01,1.81,-4.64,2778541.0,2.34756
600540,-1.422,9.01,9.02,9.21,8.78,9.14,0.77,-3.94,14220903.0,4.69789
300013,-1.457,14.88,15.1,15.52,14.59,15.1,2.78,-3.38,14975923.0,10.76669
600871,-1.537,9.61,9.56,9.96,9.22,9.76,2.05,-5.53,50067921.0,11.1262
600158,-1.63,18.1,18.09,18.76,17.4,18.4,1.96,-5.43,56817868.0,8.64156
000880,-1.701,13.87,13.9,14.4,13.81,14.11,2.06,-2.13,3990182.0,2.95274
601038,-1.722,10.27,10.38,10.59,10.11,10.45,1.34,-3.25,19977898.0,3.36379
600689,-1.724,9.69,9.76,10.09,9.65,9.86,2.33,-2.13,8581509.0,5.63816
002627,-1.724,17.1,17.0,17.39,16.73,17.4,-0.06,-3.85,2669838.0,2.04282
300043,-1.825,13.99,14.1,14.5,13.5,14.25,1.75,-5.26,17503918.0,2.27105
000796,-1.881,24.0,24.2,24.66,23.48,24.46,0.82,-4.01,8843303.0,3.58721
300091,-1.992,23.13,23.28,23.88,22.63,23.6,1.19,-4.11,4562715.0,3.15611
000755,-2.033,7.71,7.8,7.98,7.5,7.87,1.4,-4.7,10168741.0,2.16699
002513,-2.058,11.9,12.0,12.15,11.7,12.15,0.0,-3.7,5119098.0,2.40198
002332,-2.119,11.55,11.7,11.76,11.11,11.8,-0.34,-5.85,17406195.0,3.72242
000608,-2.193,4.46,4.46,4.59,4.42,4.56,0.66,-3.07,19017007.0,2.53589
000411,-2.29,16.64,16.8,17.16,16.2,17.03,0.76,-4.87,3795722.0,1.8307600000000002
002105,-3.03,6.4,6.41,6.57,6.3,6.6,-0.45,-4.55,8457692.0,2.29517
