2015-09-21 21:43:04,code,changepercent,trade,open,high,low,settlement,volume,turnoverratio
0,600743,10.103,5.34,4.81,5.34,4.75,4.85,23704696,1.30413
1,600368,10.099,5.56,4.96,5.56,4.9,5.05,32633143,3.91378
2,600127,10.09,6.11,5.45,6.11,5.4,5.55,31127823,5.7172
3,002288,10.081,6.77,6.02,6.77,6.0,6.15,27972474,4.5299
4,002487,10.078,7.1,6.43,7.1,6.37,6.45,17735846,3.28442
5,000968,10.068,6.45,5.8,6.45,5.76,5.86,23259108,4.52735
6,002523,10.064,6.89,6.2,6.89,6.15,6.26,14688312,4.87596
7,000718,10.063,7.0,6.45,7.0,6.38,6.36,60228598,3.15252
8,601101,10.048,6.9,6.22,6.9,6.19,6.27,19311258,1.60927
9,002341,10.047,11.83,10.31,11.83,10.31,10.75,19243350,7.50431
10,002062,10.045,7.34,6.5,7.34,6.5,6.67,21140706,3.15352
11,600725,10.043,5.15,4.53,5.15,4.53,4.68,9872681,1.6021
12,002231,10.043,12.93,11.52,12.93,11.44,11.75,20179064,9.52629
13,603818,10.04,13.59,12.53,13.59,12.3,12.35,11971663,19.78133
14,002229,10.036,15.24,14.89,15.24,14.31,13.85,47314016,23.00864
15,002549,10.034,9.76,9.51,9.76,9.2,8.87,37690851,19.13435
16,600791,10.033,6.69,6.05,6.69,5.98,6.08,22729224,5.0251
17,002364,10.033,16.78,15.0,16.78,14.88,15.25,11200381,2.65565
18,600508,10.032,10.2,9.2,10.2,9.12,9.27,30943290,4.28152
19,000547,10.032,13.82,12.57,13.82,12.33,12.56,44543366,5.33556
20,000862,10.032,6.91,6.28,6.91,6.2,6.28,10654664,3.76399
21,002067,10.03,7.35,6.83,7.35,6.7,6.68,41255869,4.29513
22,300247,10.027,12.07,10.6,12.07,10.5,10.97,27128891,16.17857
23,600191,10.026,12.73,12.73,12.73,12.73,11.57,2393592,0.49359000000000003
24,300234,10.025,13.39,12.09,13.39,11.85,12.17,7601297,5.33522
25,600218,10.023,9.55,8.59,9.55,8.5,8.68,15541186,5.48383
26,600405,10.023,9.77,8.7,9.77,8.67,8.88,71203848,16.79761
27,601789,10.023,9.44,8.52,9.44,8.47,8.58,27316402,6.23549
28,000609,10.023,14.16,12.58,14.16,12.3,12.87,26236536,9.57123
29,000863,10.023,9.77,8.77,9.77,8.68,8.88,11916268,1.65443
30,300171,10.023,19.21,16.93,19.21,16.81,17.46,23414903,7.30956
31,601015,10.022,10.1,9.1,10.1,9.05,9.18,7451837,6.20986
32,002405,10.022,25.47,22.89,25.47,22.5,23.15,35492711,5.38599
33,300170,10.021,15.37,13.55,15.37,13.48,13.97,51265512,8.32575
34,000802,10.02,22.51,20.3,22.51,20.3,20.46,17288721,4.61296
35,002276,10.02,16.91,15.0,16.91,14.76,15.37,49883419,5.95959
36,300358,10.02,27.78,24.78,27.78,24.2,25.25,6239621,8.50244
37,000584,10.019,11.31,10.01,11.31,9.85,10.28,18949032,3.10327
38,002055,10.019,23.39,20.45,23.39,20.45,21.26,14406698,3.57508
39,300130,10.019,22.62,19.8,22.62,19.58,20.56,11371167,7.59394
40,002407,10.018,31.3,27.88,31.3,26.21,28.45,37600681,20.1131
41,002651,10.018,24.38,21.8,24.38,21.45,22.16,10298715,7.75506
42,300069,10.017,19.33,17.12,19.33,17.12,17.57,3227384,4.0175
43,600702,10.016,14.06,12.58,14.06,12.46,12.78,19585522,5.80656
44,002432,10.016,13.51,12.4,13.51,12.29,12.28,17239485,4.63427
45,300065,10.016,20.65,18.51,20.65,18.4,18.77,10662536,5.98511
46,300306,10.016,14.06,12.61,14.06,12.36,12.78,5797619,6.03438
47,300486,10.016,35.04,31.0,35.04,30.6,31.85,7119241,20.50473
48,300220,10.015,28.89,25.8,28.89,25.51,26.26,7548545,11.21331
49,600661,10.014,22.96,20.35,22.96,20.21,20.87,7171059,4.12897
50,600877,10.014,7.91,7.39,7.91,7.39,7.19,87152634,12.68077
51,300109,10.014,39.22,35.02,39.22,35.0,35.65,2482270,3.08692
52,600677,10.013,16.37,14.86,16.37,14.63,14.88,30044164,7.54164
53,603838,10.013,32.74,29.24,32.74,28.58,29.76,10795258,32.3793
54,600435,10.012,27.36,25.17,27.36,24.91,24.87,15334922,2.05932
55,600680,10.012,27.58,24.32,27.58,24.0,25.07,28202499,10.9556
56,603308,10.012,19.01,17.3,19.01,17.24,17.28,21654374,9.02938
