,code,changepercent,trade,open,high,low,settlement,volume,turnoverratio
0,600231,10.065,8.42,7.65,8.42,7.38,7.65,41491652,5.16064
1,600115,10.043,12.71,11.4,12.71,10.96,11.55,331351903,4.25781
2,601968,10.038,8.66,8.66,8.66,8.66,7.87,95000,0.0456
3,002108,10.035,15.57,14.24,15.57,13.67,14.15,30370344,5.25199
4,002010,10.033,9.98,9.98,9.98,9.98,9.07,62263,0.015080000000000001
5,600747,10.032,6.8,6.8,6.8,6.8,6.18,3334660,0.31331000000000003
6,600737,10.026,21.18,18.8,21.18,18.01,19.25,163785246,12.38299
7,300192,10.025,21.62,18.9,21.62,17.8,19.65,24238294,16.18719
8,600376,10.024,18.22,17.05,18.22,16.75,16.56,137921012,6.15166
9,000568,10.019,28.88,27.5,28.88,26.68,26.25,54216365,3.87132
10,002201,10.019,28.66,26.05,28.66,24.9,26.05,13846018,6.36112
11,600581,10.017,13.07,11.88,13.07,11.28,11.88,82388272,10.74935
12,603616,10.017,31.85,31.85,31.85,31.85,28.95,131300,0.35796000000000006
13,300479,10.016,28.12,28.12,28.12,28.12,25.56,2800,0.014
14,600428,10.015,14.61,13.05,14.61,12.18,13.28,140660676,8.32092
15,600886,10.015,15.16,13.65,15.16,13.46,13.78,789122346,11.62864
16,300160,10.015,30.21,27.99,30.21,27.1,27.46,8082841,4.327
17,600056,10.014,22.85,21.0,22.85,20.58,20.77,34286678,3.49079
18,000712,10.014,39.11,38.3,39.11,36.8,35.55,40838380,6.89842
19,300079,10.012,35.38,33.22,35.38,32.0,32.16,87536224,14.51301
20,300469,10.012,28.46,28.46,28.46,28.46,25.87,2800,0.01677
21,603718,10.011,50.22,44.65,50.22,43.0,45.65,14353228,20.50461
22,000957,10.011,29.34,26.47,29.34,25.62,26.67,16735912,7.01753
23,002763,10.011,40.44,40.44,40.44,40.44,36.76,640678,1.18644
24,002765,10.011,19.56,19.56,19.56,19.56,17.78,18000,0.034620000000000005
25,300058,10.011,19.78,18.23,19.78,18.03,17.98,86748132,6.57509
26,300227,10.011,40.22,38.2,40.22,37.13,36.56,8952696,6.59455
27,600677,10.01,33.74,31.97,33.74,30.85,30.67,25848053,6.48834
28,300478,10.01,45.83,45.83,45.83,45.83,41.66,16600,0.09958
29,600523,10.009,38.36,34.28,38.36,32.51,34.87,18654993,6.46389
30,002176,10.009,35.06,32.51,35.06,31.5,31.87,38974767,9.30349
31,300182,10.009,58.8,52.99,58.8,50.5,53.45,6994586,2.9774000000000003
32,300410,10.008,66.17,61.01,66.17,58.0,60.15,1343598,8.95732
33,600329,10.007,32.1,29.0,32.1,27.91,29.18,29135234,5.43361
34,600893,10.007,66.18,60.88,66.18,59.9,60.16,42453417,3.90835
35,002689,10.007,15.5,13.8,15.5,12.92,14.09,24479987,7.95545
36,002762,10.007,80.25,80.25,80.25,80.25,72.95,97223,0.5719000000000001
37,300242,10.007,75.63,75.63,75.63,75.63,68.75,226668,0.54266
38,300413,10.007,60.02,54.55,60.02,51.0,54.56,6970067,9.95724
39,300465,10.007,81.9,81.9,81.9,81.9,74.45,831077,2.49273
40,300477,10.007,32.76,32.76,32.76,32.76,29.78,14900,0.05731000000000001
41,600058,10.006,37.93,34.8,37.93,33.9,34.48,31838577,2.97026
42,002656,10.006,34.96,29.23,34.96,29.23,31.78,8749438,5.46626
43,600559,10.005,89.06,80.7,89.06,74.33,80.96,3082165,2.20155
44,603519,10.005,67.84,63.2,67.84,62.38,61.67,6645589,33.22795
45,603918,10.005,69.16,67.0,69.16,64.88,62.87,4581059,20.823
46,002730,10.005,44.42,40.05,44.42,40.05,40.38,5341779,14.56716
