2015-09-29 20:10:19,code,changepercent,trade,open,high,low,settlement,volume,turnoverratio
0,002648,10.048,9.09,8.41,9.09,8.35,8.26,40296588,5.08966
1,600696,10.047,9.42,8.91,9.42,8.9,8.56,21720304,6.37772
2,600279,10.044,10.08,9.2,10.08,9.2,9.16,11159964,3.26227
3,002556,10.039,14.14,12.55,14.14,12.42,12.85,78504924,16.94562
4,002570,10.039,14.03,13.71,14.03,13.45,12.75,46288364,4.57925
5,600135,10.036,12.17,10.85,12.17,10.75,11.06,20173359,5.89864
6,601777,10.031,10.75,9.51,10.75,9.41,9.77,33470848,3.43593
7,300012,10.029,18.87,16.58,18.87,16.42,17.15,33594319,12.20643
8,000957,10.026,21.18,21.18,21.18,20.07,19.25,25161703,10.55045
9,300223,10.023,23.6,21.01,23.6,20.88,21.45,14637040,15.03498
10,300314,10.02,27.45,27.45,27.45,27.45,24.95,5305051,4.07831
11,600148,10.019,28.88,25.0,28.88,24.8,26.25,23250423,16.42948
12,000705,10.019,11.53,10.35,11.53,10.26,10.48,40060776,14.6891
13,002085,10.015,29.22,26.4,29.22,26.4,26.56,24131257,2.91531
14,000819,10.014,24.39,21.7,24.39,21.6,22.17,10805755,4.39091
15,002021,10.014,7.69,6.91,7.69,6.91,6.99,58493128,10.30144
16,603606,10.013,17.47,15.18,17.47,15.15,15.88,15427811,19.83774
17,300388,10.004,27.82,25.66,27.82,25.29,25.29,15029178,18.24967
18,600876,10.0,34.1,31.34,34.1,31.34,31.0,30089249,12.03482
19,000038,10.0,29.04,25.29,29.04,25.0,26.4,4795921,12.71068
20,000576,10.0,13.2,11.63,13.2,11.53,12.0,32425701,12.65758
21,002308,10.0,14.96,14.03,14.96,13.89,13.6,122196382,14.62536
22,002617,10.0,15.62,13.58,15.62,13.2,14.2,9264785,3.01622
23,300366,10.0,33.55,31.5,33.55,29.98,30.5,9635448,26.93042
24,300409,10.0,41.14,36.49,41.14,36.11,37.4,2152191,8.8295
25,300420,9.997,40.05,35.67,40.05,35.02,36.41,2846793,14.23397
26,002242,9.995,22.67,20.3,22.67,19.89,20.61,62072280,8.15721
27,300329,9.995,22.67,21.2,22.67,21.19,20.61,14643898,10.92991
28,300410,9.995,40.5,40.5,40.5,40.5,36.82,559495,3.72997
29,002718,9.992,40.95,36.9,40.95,36.3,37.23,2762056,13.17775
30,603066,9.991,36.77,32.6,36.77,31.73,33.43,7334542,29.33817
31,600136,9.99,34.35,32.79,34.35,32.25,31.23,5364081,5.14323
32,002356,9.988,18.83,17.1,18.83,17.1,17.12,4366854,1.81952
33,002745,9.987,34.25,30.48,34.25,30.24,31.14,4768081,10.71479
34,002427,9.986,15.64,15.03,15.64,14.86,14.22,6747046,2.02331
35,600287,9.98,11.13,10.88,11.13,10.39,10.12,80117722,18.34213
36,600299,9.977,14.11,12.69,14.11,12.42,12.83,8825449,1.6884100000000002
37,600834,9.976,17.97,15.84,17.97,15.76,16.34,45140228,9.45579
38,000012,9.976,9.15,8.4,9.15,8.38,8.32,54285582,4.16763
39,002644,9.968,13.57,12.11,13.57,12.11,12.34,10710951,2.4108
40,002505,9.962,5.74,5.15,5.74,5.12,5.22,41302250,5.92318
41,002555,9.596,34.49,30.55,34.56,30.29,31.47,13520291,8.50172
42,002425,9.544,15.15,14.07,15.21,13.91,13.83,58888295,15.5456
43,300089,8.787,26.0,23.2,26.29,23.07,23.9,31694551,36.63761
44,600758,8.198,10.03,9.12,10.17,9.0,9.27,10657148,9.26304
45,300386,7.749,40.88,39.74,41.73,39.0,37.94,12697114,16.39318
46,603166,7.71,23.33,21.08,23.5,20.5,21.66,7336618,16.86579
47,002513,7.522,12.15,11.25,12.31,11.15,11.3,9215723,4.32419
48,300471,7.253,97.6,90.2,99.3,90.16,91.0,2058253,13.90711
49,002389,7.028,14.01,12.75,14.4,12.67,13.09,57806109,14.69424
50,600640,6.973,21.17,18.8,21.73,17.81,19.79,36821566,6.8778500000000005
51,002329,6.847,13.42,12.2,13.78,12.08,12.56,28538664,6.85291
52,000752,6.69,11.96,11.01,12.33,10.85,11.21,33169566,12.57609
53,002641,6.409,8.8,8.2,8.81,8.11,8.27,24648124,3.60258
54,000555,6.355,24.6,23.0,25.42,22.8,23.13,14161463,6.04643
55,002395,6.254,15.8,15.4,16.27,15.32,14.87,17829988,9.97169
56,300042,6.022,29.58,27.01,29.85,26.71,27.9,3457434,3.8111
57,002050,5.891,7.37,6.78,7.66,6.75,6.96,44613392,2.9400500000000003
58,300170,5.875,16.04,15.0,16.5,14.76,15.15,83340436,13.53486
59,300268,5.86,16.62,15.29,16.78,14.96,15.7,6519486,6.59118
60,603598,5.725,38.41,35.08,39.1,34.82,36.33,4581093,13.74053
61,002332,5.64,11.8,10.81,12.14,10.76,11.17,32085678,6.86171
62,600683,5.621,8.08,7.61,8.24,7.53,7.65,14603972,1.97144
63,600867,5.571,22.93,21.5,23.12,21.3,21.72,20754767,1.83411
64,300106,5.45,13.93,13.0,14.1,12.91,13.21,16131602,9.90435
65,300234,5.438,14.93,13.99,14.99,13.75,14.16,10421995,7.31501
66,300419,5.334,101.1,98.89,105.58,98.01,95.98,3217090,31.23388
67,300043,5.322,14.25,13.18,14.68,13.09,13.53,41882223,5.43402
68,000608,5.312,4.56,4.26,4.65,4.21,4.33,40275757,5.37072
69,300118,5.188,10.34,9.69,10.81,9.54,9.83,27431281,6.94183
70,000510,5.028,7.52,7.16,7.52,7.16,7.16,13754104,2.25802
71,002511,4.975,8.44,8.1,8.7,8.02,8.04,43763912,9.01569
72,000669,4.947,18.88,17.85,19.15,17.56,17.99,9921976,4.44316
73,300458,4.922,77.8,72.52,80.98,72.51,74.15,2470750,6.17688
74,300226,4.92,56.3,52.3,57.68,52.28,53.66,14651964,10.3571
75,600753,4.864,18.54,17.2,19.45,17.16,17.68,8812725,6.88494
76,600854,4.747,6.62,6.2,6.69,6.14,6.32,49289623,9.48865
77,300293,4.687,18.54,17.6,18.99,17.27,17.71,15322300,12.8501
78,002407,4.679,38.26,35.77,40.21,35.3,36.55,43648147,23.34797
79,002479,4.614,11.79,10.9,12.05,10.86,11.27,25294761,3.4571300000000003
80,000558,4.537,17.51,17.01,18.3,17.01,16.75,55597651,7.27182
81,300359,4.487,81.5,75.53,85.52,75.0,78.0,5270156,6.52103
82,000572,4.483,6.06,5.82,6.18,5.77,5.8,99256229,6.04449
83,601038,4.396,10.45,9.67,10.59,9.65,10.01,28585684,4.81313
84,002673,4.391,15.93,14.93,16.75,14.6,15.26,38631657,1.67964
85,300091,4.379,23.6,22.0,24.38,21.78,22.61,9648911,6.67432
86,002446,4.365,20.8,19.43,21.68,19.06,19.93,16006541,9.52609
87,603698,4.326,27.49,25.8,28.24,25.66,26.35,7337133,8.91511
88,600857,4.194,12.92,12.16,13.04,12.11,12.4,9204868,4.10346
89,600587,4.187,31.35,29.6,32.77,29.37,30.09,8367156,2.30057
90,002208,4.173,12.73,11.88,12.98,11.77,12.22,10577105,3.33826
91,002707,4.16,41.81,41.31,44.15,39.7,40.14,18931538,11.51925
92,002711,4.131,23.44,22.3,24.48,21.81,22.51,16975894,13.15556
93,300252,4.0,25.22,23.48,25.99,23.32,24.25,11824892,4.5004
94,300013,3.994,15.1,14.3,15.45,14.11,14.52,19820670,11.01148
