2015-07-16 21:43:56,changepercent,trade,open,high,low,settlement,volume,turnoverratio
002374,0.0,24.99,24.99,25.69,23.88,24.99,8854218,5.72293
000002,-0.068,14.7,14.71,14.88,14.43,14.71,177724598,1.82896
600010,-0.193,5.16,5.17,5.29,4.99,5.17,311697927,1.9800400000000002
600535,-0.379,47.35,47.53,48.59,45.49,47.53,13345019,1.29207
601398,-0.949,5.22,5.27,5.37,5.15,5.27,741363442,0.27497000000000005
601901,-1.068,10.19,10.3,10.57,9.92,10.3,114924139,1.884
603788,-2.148,30.97,30.0,33.0,29.06,31.65,4338756,12.68642
600853,-7.081,7.48,7.56,8.09,7.25,8.05,75852391,14.13027
