2015-09-10 15:00:00,changepercent,trade,open,high,low,settlement,h_change,l_change,volume,turnoverratio
601688,-2.005,14.66,14.68,14.9,14.4,14.96,-0.4,-3.74,37117909.0,0.6818500000000001
603699,-2.009,19.02,19.0,19.78,18.89,19.41,1.91,-2.68,5459184.0,3.52205
300121,-2.009,8.78,8.72,8.95,8.61,8.96,-0.11,-3.91,5082012.0,3.68095
002637,-2.01,15.6,15.4,16.2,15.31,15.92,1.76,-3.83,7079801.0,6.24446
600581,-2.027,7.25,7.24,7.67,7.17,7.4,3.65,-3.11,40993188.0,5.34846
600837,-2.045,12.93,12.96,13.09,12.71,13.2,-0.83,-3.71,119843794.0,1.48099
002050,-2.049,7.17,7.19,7.4,7.1,7.32,1.09,-3.01,21059057.0,1.3878
600727,-2.075,7.08,7.1,7.28,6.99,7.23,0.69,-3.32,10897174.0,3.10526
600816,-2.075,41.06,40.9,41.7,40.77,41.93,-0.55,-2.77,6740635.0,1.4843600000000001
600295,-2.089,7.5,7.53,7.64,7.4,7.66,-0.26,-3.39,5095676.0,0.8326300000000001
002692,-2.093,12.63,12.67,13.17,12.35,12.9,2.09,-4.26,3150422.0,1.95974
000006,-2.097,10.27,10.23,10.74,10.11,10.49,2.38,-3.62,38605883.0,2.87784
600820,-2.102,11.18,11.14,11.76,11.03,11.42,2.98,-3.42,131961805.0,4.19713
300414,-2.114,50.46,50.0,51.98,49.3,51.55,0.83,-4.36,869861.0,4.12843
002450,-2.119,28.64,28.82,29.52,28.52,29.26,0.89,-2.53,15650849.0,1.09508
002365,-2.128,13.34,13.42,13.6,13.13,13.63,-0.22,-3.67,4230920.0,2.8919
300457,-2.128,69.0,68.35,70.76,67.52,70.5,0.37,-4.23,2054007.0,10.53337
002601,-2.132,25.71,25.7,27.08,25.2,26.27,3.08,-4.07,3080432.0,1.87531
601099,-2.139,7.32,7.3,7.41,7.25,7.48,-0.94,-3.07,59110953.0,1.78828
600317,-2.144,5.02,5.03,5.13,5.0,5.13,0.0,-2.53,29182621.0,0.8862800000000001
300041,-2.153,20.0,19.9,20.99,19.7,20.44,2.69,-3.62,7740155.0,6.02349
002089,-2.163,12.21,12.23,12.71,12.1,12.48,1.84,-3.04,19950590.0,4.18697
600678,-2.164,10.85,10.99,11.33,10.43,11.09,2.16,-5.95,17463653.0,5.00406
002560,-2.165,20.34,20.24,20.75,20.1,20.79,-0.19,-3.32,3395463.0,3.83567
000965,-2.17,5.41,5.41,5.48,5.36,5.53,-0.9,-3.07,24594173.0,2.43763
000705,-2.176,10.79,10.8,11.22,10.72,11.03,1.72,-2.81,11904158.0,4.3649000000000004
600716,-2.177,6.74,6.8,6.97,6.7,6.89,1.16,-2.76,12836347.0,1.73323
002496,-2.177,15.73,15.7,16.28,15.51,16.08,1.24,-3.54,8042232.0,3.63335
600480,-2.178,13.92,13.87,14.75,13.73,14.23,3.65,-3.51,17643574.0,4.87776
000983,-2.181,5.83,5.87,6.03,5.76,5.96,1.17,-3.36,30656574.0,0.9728600000000001
603100,-2.185,13.88,13.86,14.4,13.68,14.19,1.48,-3.59,8641765.0,3.7348600000000003
600825,-2.187,9.39,9.31,9.7,9.25,9.6,1.04,-3.65,22588920.0,2.16185
300463,-2.188,76.0,75.1,78.28,74.35,77.7,0.75,-4.31,1424014.0,3.79737
601998,-2.194,6.24,6.28,6.45,6.11,6.38,1.1,-4.23,90577644.0,0.28390000000000004
002314,-2.194,8.47,8.31,8.97,8.26,8.66,3.58,-4.62,28083040.0,4.84323
000532,-2.198,13.35,13.3,13.58,13.13,13.65,-0.51,-3.81,8409234.0,2.45217
000856,-2.206,9.31,9.33,9.72,9.25,9.52,2.1,-2.84,3677600.0,1.62009
600749,-2.208,16.39,16.6,17.54,16.0,16.76,4.65,-4.53,23166664.0,12.24856
601311,-2.208,15.06,15.04,15.55,14.99,15.4,0.97,-2.66,13414274.0,1.58113
000919,-2.213,14.58,14.64,14.91,14.5,14.91,0.0,-2.75,3002228.0,0.5966
000869,-2.217,36.61,37.0,37.86,36.26,37.44,1.12,-3.15,2879500.0,0.6350100000000001
600188,-2.22,9.69,9.66,10.15,9.65,9.91,2.42,-2.62,6919550.0,0.23377
002087,-2.24,6.11,6.1,6.38,6.05,6.25,2.08,-3.2,15650691.0,3.01196
000686,-2.241,11.78,11.82,12.23,11.74,12.05,1.49,-2.57,42213058.0,2.41376
600829,-2.248,10.87,10.92,11.2,10.72,11.12,0.72,-3.6,4858851.0,0.83789
600261,-2.249,7.39,7.4,7.5,7.34,7.56,-0.79,-2.91,25340131.0,1.74506
000538,-2.25,69.09,69.6,71.0,68.8,70.68,0.45,-2.66,2188047.0,0.21012000000000003
002128,-2.253,9.98,10.02,10.27,9.85,10.21,0.59,-3.53,8146330.0,0.61404
000757,-2.28,9.0,8.94,9.2,8.83,9.21,-0.11,-4.13,9729243.0,3.11035
000078,-2.291,13.65,13.6,14.18,13.4,13.97,1.5,-4.08,37763842.0,5.16769
300469,-2.292,46.9,46.66,48.55,46.65,48.0,1.15,-2.81,648917.0,3.88573
002718,-2.294,36.2,36.18,36.86,35.8,37.05,-0.51,-3.37,880305.0,4.19993
300140,-2.296,20.0,20.0,20.97,19.7,20.47,2.44,-3.76,8915397.0,3.69044
600742,-2.305,22.04,22.09,22.55,22.0,22.56,-0.04,-2.48,7964956.0,3.76552
300261,-2.308,12.7,12.79,13.14,12.48,13.0,1.08,-4.0,4125812.0,1.11406
600877,-2.311,7.61,7.6,8.07,7.5,7.79,3.59,-3.72,35689513.0,5.19285
002405,-2.321,25.25,25.4,26.55,25.0,25.85,2.71,-3.29,27198307.0,4.12732
002497,-2.337,5.85,5.83,6.02,5.79,5.99,0.5,-3.34,16313704.0,2.30267
601699,-2.346,6.66,6.68,6.85,6.61,6.82,0.44,-3.08,16723898.0,0.55906
300270,-2.348,13.31,13.33,13.91,13.2,13.63,2.05,-3.15,4381018.0,3.10123
300239,-2.364,11.15,11.11,11.56,11.05,11.42,1.23,-3.24,3223446.0,1.66708
000776,-2.371,14.0,14.1,14.36,13.92,14.34,0.14,-2.93,42711144.0,0.7215600000000001
000498,-2.374,6.58,6.6,6.86,6.5,6.74,1.78,-3.56,14758754.0,4.16714
603005,-2.378,32.02,32.11,32.68,31.86,32.8,-0.37,-2.87,1314435.0,1.3192
600731,-2.381,7.38,7.37,7.59,7.35,7.56,0.4,-2.78,6457919.0,2.52605
002054,-2.381,9.43,9.48,9.76,9.41,9.66,1.04,-2.59,12473628.0,3.95091
600459,-2.383,14.34,14.42,14.63,14.26,14.69,-0.41,-2.93,6864820.0,2.63042
603456,-2.383,45.87,46.12,47.98,45.8,46.99,2.11,-2.53,1281738.0,2.46678
002206,-2.383,11.88,11.85,12.46,11.78,12.17,2.38,-3.2,7783514.0,2.26997
600192,-2.384,7.78,7.7,7.99,7.66,7.97,0.25,-3.89,9495502.0,2.14953
000678,-2.388,6.95,7.0,7.1,6.83,7.12,-0.28,-4.07,9413695.0,3.12668
300147,-2.394,16.31,16.24,16.95,16.06,16.71,1.44,-3.89,12930993.0,1.98353
600370,-2.404,8.12,8.2,8.38,8.03,8.32,0.72,-3.49,7492154.0,2.34939
000597,-2.411,7.69,7.74,7.88,7.68,7.88,0.0,-2.54,9735287.0,2.21989
300273,-2.415,18.18,18.08,18.81,17.96,18.63,0.97,-3.6,16656343.0,3.2472
002597,-2.418,8.07,8.1,8.33,8.01,8.27,0.73,-3.14,7216311.0,1.3005
300417,-2.428,55.06,55.22,56.66,54.81,56.43,0.41,-2.87,940931.0,9.22481
300447,-2.437,53.25,53.51,54.5,52.95,54.58,-0.15,-2.99,1081496.0,5.34072
600215,-2.439,7.6,7.6,7.92,7.51,7.79,1.67,-3.59,8120169.0,1.74615
600498,-2.44,22.39,22.4,23.03,22.22,22.95,0.35,-3.18,7773736.0,0.80415
