,code,changepercent,trade,open,high,low,settlement,volume,turnoverratio
0,603223,44.043,11.97,11.97,11.97,11.97,8.31,17098,0.056990000000000006
1,300481,44.031,13.15,12.06,13.15,12.06,9.13,9900,0.0495
2,002768,44.018,25.16,22.86,25.16,22.86,17.47,18901,0.09451000000000001
3,603085,44.017,10.47,10.47,10.47,10.47,7.27,21300,0.0852
4,300482,44.0,23.04,20.94,23.04,20.94,16.0,5401,0.024550000000000002
5,300483,43.986,16.4,13.67,16.4,13.67,11.39,7300,0.0471
6,603979,43.979,24.75,20.63,24.75,20.63,17.19,80261,0.08449000000000001
7,300486,43.96,12.87,11.8,12.87,11.8,8.94,13200,0.038020000000000005
8,002770,43.942,9.86,8.22,9.86,8.22,6.85,46001,0.06725
9,600966,10.078,5.68,5.0,5.68,4.64,5.16,106780218,7.98748
10,600121,10.061,9.08,8.18,9.08,7.43,8.25,25802179,3.69477
11,600050,10.06,7.33,6.6,7.33,6.5,6.66,625212855,2.94959
12,600308,10.06,7.33,6.7,7.33,6.01,6.66,76511572,6.55311
13,600667,10.057,5.8,5.8,5.8,5.8,5.27,365500,0.030680000000000002
14,300185,10.05,11.06,10.03,11.06,9.12,10.05,58188832,8.19687
15,000533,10.044,12.49,11.1,12.49,10.3,11.35,42789938,6.2479
16,600052,10.041,10.74,9.01,10.74,8.78,9.76,56056846,6.43009
17,600548,10.039,8.55,7.7,8.55,7.27,7.77,16818069,1.17341
18,000715,10.036,12.39,12.39,12.39,12.39,11.26,1595534,0.57281
19,600073,10.034,12.94,12.0,12.94,11.55,11.76,37579570,4.56764
20,002411,10.033,16.89,14.87,16.89,13.82,15.35,24472227,9.56221
21,600089,10.03,14.81,13.44,14.81,13.1,13.46,185479595,5.85864
22,600325,10.03,18.1,16.8,18.1,15.16,16.45,62503384,7.64993
23,603366,10.03,14.7,13.2,14.7,13.01,13.36,27242003,3.40525
24,000961,10.028,19.97,18.0,19.97,16.4,18.15,26008277,2.30755
