,code,changepercent,trade,open,high,low,settlement,volume,turnoverratio
0,600548,10.056,9.85,8.3,9.85,8.06,8.95,34020443,2.37362
1,603993,10.05,11.06,11.06,11.06,10.85,10.05,110459495,5.42271
2,603117,10.035,12.5,12.5,12.5,12.5,11.36,475760,0.79293
3,002359,10.031,7.02,7.02,7.02,7.02,6.38,820115,0.23370000000000002
4,000975,10.029,15.36,15.36,15.36,14.68,13.96,46042229,7.99151
5,603085,10.024,13.94,13.94,13.94,13.94,12.67,69600,0.27840000000000004
6,300480,10.019,11.53,11.53,11.53,11.53,10.48,15063,0.06549
7,300487,10.019,23.5,23.5,23.5,23.5,21.36,15100,0.0755
8,603979,10.017,32.95,32.95,32.95,27.2,29.95,46392455,48.83416
9,002768,10.016,33.5,33.5,33.5,33.5,30.45,311505,1.55753
10,002775,10.015,35.7,35.7,35.7,32.45,32.45,11232024,37.44008
11,300459,10.014,40.43,35.1,40.43,35.1,36.75,4451099,16.7966
12,603589,10.013,33.73,33.73,33.73,28.59,30.66,31584185,52.64031
13,300486,10.013,17.14,17.14,17.14,17.14,15.58,46500,0.13393000000000002
14,300488,10.013,35.05,35.05,35.05,35.05,31.86,28334,0.22649000000000002
15,603315,10.011,40.99,37.26,40.99,36.3,37.26,6479669,25.91868
16,300482,10.011,30.66,30.66,30.66,30.66,27.87,24500,0.11136000000000001
17,603223,10.007,15.94,15.94,15.94,15.94,14.49,124113,0.41371
18,002356,10.005,21.77,20.41,21.77,20.35,19.79,12789450,5.32894
19,002771,10.004,26.94,26.94,26.94,26.94,24.49,39600,0.198
20,300485,10.002,89.19,89.19,89.19,89.19,81.08,2826429,9.42143
21,002738,10.0,31.13,28.3,31.13,27.01,28.3,5101822,17.00607
22,002769,10.0,60.06,60.06,60.06,60.06,54.6,179940,0.9726500000000001
23,002776,10.0,54.01,50.98,54.01,44.2,49.1,15629995,59.61096
24,300396,10.0,47.41,41.98,47.41,41.09,43.1,8713503,22.721
25,300412,10.0,39.6,34.8,39.6,33.3,36.0,6954906,23.59195
26,002773,9.997,31.58,31.58,31.58,31.58,28.71,506474,1.11069
27,002772,9.996,30.15,30.15,30.15,28.15,27.41,12046807,32.34042
28,603116,9.994,37.31,35.0,37.31,30.54,33.92,34488212,58.65342
29,300489,9.993,30.6,30.6,30.6,30.6,27.82,19300,0.17004000000000002
30,300481,9.987,17.51,17.51,17.51,17.51,15.92,54700,0.2735
31,300483,9.98,21.82,21.82,21.82,21.82,19.84,49500,0.31935
32,600667,9.972,7.72,7.72,7.72,7.43,7.02,147143851,12.3518
33,603838,9.967,13.46,13.46,13.46,13.46,12.24,73486,0.22041000000000002
34,002770,9.966,13.13,13.13,13.13,13.13,11.94,242650,0.35475
35,600593,9.817,27.63,24.01,27.68,22.64,25.16,6523944,7.09124
36,300133,9.201,27.89,25.7,28.09,23.4,25.54,37770555,5.6939
37,002749,9.091,84.0,75.0,84.0,69.3,77.0,1840098,12.26732
38,300276,9.084,29.3,26.89,29.55,25.96,26.86,42514134,21.89742
39,300300,9.032,28.73,25.75,28.99,25.15,26.35,35445702,15.17084
40,600649,9.011,12.34,12.45,12.45,11.06,11.32,338470088,11.32945
41,603168,9.01,57.47,51.8,57.99,49.97,52.72,6841762,6.80055
42,300098,8.687,27.15,26.79,27.48,24.0,24.98,23632509,11.99853
43,002196,8.632,22.4,19.2,22.4,18.58,20.62,13419163,14.91381
44,300017,8.333,52.0,46.91,52.8,43.51,48.0,47958466,9.69072
45,300253,8.0,47.52,42.99,48.4,39.88,44.0,41596648,10.9431
46,300347,7.871,38.1,34.0,38.85,33.33,35.32,19432399,8.0524
47,300264,7.736,15.18,13.19,15.5,12.68,14.09,29517416,18.17933
48,002090,7.083,25.7,23.97,26.4,22.06,24.0,14450659,7.55088
49,002762,6.707,87.5,80.99,90.2,79.1,82.0,3448020,20.28247
50,603338,6.653,141.07,125.0,144.0,121.49,132.27,1589339,9.78055
51,300078,6.507,58.6,53.0,60.52,50.0,55.02,9245867,7.91346
52,600614,6.218,29.04,26.5,30.07,24.61,27.34,39332230,8.80389
53,603889,6.034,30.75,28.07,31.8,26.68,29.0,11004070,27.49643
54,600980,5.983,20.37,17.3,21.14,17.3,19.22,13240435,10.18495
55,300469,5.662,58.6,61.01,61.01,50.88,55.46,11402339,68.27748
56,300001,5.609,20.71,19.35,21.57,17.8,19.61,30617388,3.6084300000000002
57,300288,5.463,50.0,42.7,50.2,42.67,47.41,9827533,6.02222
58,300027,5.278,37.7,35.7,39.39,32.6,35.81,119136393,13.62567
59,600261,5.263,8.0,7.59,8.36,7.3,7.6,65300326,4.49695
