2015-10-14 15:00:00,changepercent,trade,open,high,low,settlement,h_change,l_change,volume,turnoverratio
002254,-1.57,15.05,15.0,15.38,14.78,15.29,0.59,-3.34,12136462.0,1.98766
300249,-1.574,16.88,16.9,17.25,16.65,17.15,0.58,-2.92,6845732.0,7.06178
000955,-1.58,6.23,6.28,6.46,6.19,6.33,2.05,-2.21,23154546.0,4.60411
002524,-1.58,6.85,6.9,7.03,6.81,6.96,1.01,-2.16,22454463.0,4.57734
600180,-1.632,23.51,23.38,23.85,23.03,23.9,-0.21,-3.64,2278880.0,0.25822
002167,-1.641,9.59,9.59,9.94,9.43,9.75,1.95,-3.28,45359879.0,9.58759
002735,-1.702,36.38,36.7,37.5,35.81,37.01,1.32,-3.24,2821278.0,14.10639
600199,-1.8,8.73,8.78,8.95,8.69,8.89,0.67,-2.25,9913313.0,1.78369
300143,-1.86,20.05,20.18,20.26,19.47,20.43,-0.83,-4.7,6656203.0,6.28274
300293,-1.879,20.37,20.47,21.15,20.32,20.76,1.88,-2.12,9998079.0,8.38492
002425,-1.884,17.19,17.2,17.68,16.99,17.52,0.91,-3.03,12682258.0,3.3479200000000002
300402,-1.916,15.36,15.5,15.98,15.19,15.66,2.04,-3.0,3306045.0,5.64653
300229,-1.986,27.15,27.42,27.8,26.58,27.7,0.36,-4.04,23353405.0,5.61607
002596,-2.066,21.81,21.98,22.57,21.6,22.27,1.35,-3.01,6673163.0,4.2104
603788,-2.074,26.91,27.03,27.55,26.82,27.48,0.25,-2.4,2375241.0,6.94515
300276,-2.112,24.1,24.0,24.98,23.57,24.62,1.46,-4.26,19861622.0,10.22997
000967,-2.129,16.55,16.6,16.91,16.31,16.91,0.0,-3.55,3886883.0,1.42148
002492,-2.135,11.0,11.1,11.26,10.79,11.24,0.18,-4.0,10345809.0,4.39325
000928,-2.178,16.62,16.51,16.96,16.5,16.99,-0.18,-2.88,11346309.0,4.01073
600728,-2.179,27.39,27.48,27.99,27.02,28.0,-0.04,-3.5,14052286.0,3.57233
300321,-2.215,64.0,64.5,65.38,62.91,65.45,-0.11,-3.88,1247009.0,2.80858
300214,-2.225,7.47,7.45,7.67,7.43,7.64,0.39,-2.75,13886228.0,4.74647
600322,-2.273,4.73,4.75,4.88,4.7,4.84,0.83,-2.89,28257642.0,2.55563
002221,-2.273,28.8,28.78,29.38,28.6,29.47,-0.31,-2.95,2991054.0,0.5456700000000001
300411,-2.281,31.28,31.4,32.4,30.38,32.01,1.22,-5.09,9374512.0,23.43628
600406,-2.33,16.35,16.5,16.96,16.1,16.74,1.31,-3.82,60719220.0,2.75277
002521,-2.339,10.44,10.5,10.61,10.25,10.69,-0.75,-4.12,30863722.0,7.64772
000016,-2.358,6.21,6.2,6.27,6.07,6.36,-1.42,-4.56,186589252.0,15.55131
600497,-2.372,10.29,10.35,10.66,10.16,10.54,1.14,-3.61,44399299.0,2.6625300000000003
000975,-2.373,11.52,11.6,11.91,11.5,11.8,0.93,-2.54,12165208.0,2.17528
300126,-2.385,15.96,16.02,16.29,15.66,16.35,-0.37,-4.22,15820277.0,7.50119
600228,-2.426,10.86,11.01,11.32,10.71,11.13,1.71,-3.77,5205500.0,2.15709
002280,-2.433,43.31,43.6,44.66,42.51,44.39,0.61,-4.24,10482756.0,9.50876
000526,-2.448,46.63,47.02,48.2,46.4,47.8,0.84,-2.93,3182089.0,3.30795
600784,-2.453,8.35,8.38,8.59,8.28,8.56,0.35,-3.27,17731114.0,3.5704000000000002
600740,-2.52,6.19,6.25,6.56,6.16,6.35,3.31,-2.99,38616897.0,5.87926
600325,-2.522,13.53,13.69,13.99,13.16,13.88,0.79,-5.19,14394128.0,1.76173
603169,-2.677,18.18,18.3,18.97,17.81,18.68,1.55,-4.66,27739826.0,17.33739
002161,-2.677,14.54,14.61,15.35,14.54,14.94,2.74,-2.68,51835084.0,7.44849
600172,-2.697,18.4,18.57,19.0,18.22,18.91,0.48,-3.65,10798961.0,2.17424
002769,-2.804,52.68,53.2,54.79,51.8,54.2,1.09,-4.43,5490329.0,14.83873
300231,-2.87,17.94,18.04,18.37,17.66,18.47,-0.54,-4.39,36037579.0,14.07403
300416,-2.94,59.09,60.0,62.4,54.88,60.88,2.5,-9.86,2205942.0,14.05059
000751,-2.941,5.94,5.99,6.3,5.9,6.12,2.94,-3.59,130231288.0,9.2373
002389,-2.959,16.4,16.54,16.89,15.98,16.9,-0.06,-5.44,27662275.0,6.75868
000541,-2.997,11.33,11.44,11.85,11.26,11.68,1.46,-3.6,34787364.0,3.56841
600965,-3.047,12.41,12.56,12.98,12.34,12.8,1.41,-3.59,5684854.0,1.4958
000717,-3.14,5.86,5.93,6.15,5.82,6.05,1.65,-3.8,56078302.0,3.35894
600723,-3.169,8.86,8.92,9.2,8.85,9.15,0.55,-3.28,11641050.0,1.76897
300016,-3.238,30.18,30.51,31.16,29.46,31.19,-0.1,-5.55,13525778.0,5.44158
600148,-3.305,28.38,28.5,29.88,28.22,29.35,1.81,-3.85,11328143.0,8.00482
000913,-3.511,8.52,8.5,8.8,8.38,8.83,-0.34,-5.1,22473203.0,4.9562
000766,-3.533,9.01,9.08,9.27,8.83,9.34,-0.75,-5.46,31781689.0,7.0781
000060,-3.551,11.68,11.85,12.46,11.66,12.11,2.89,-3.72,102037082.0,4.94984
000687,-3.59,15.04,15.11,15.64,14.98,15.6,0.26,-3.97,24224151.0,4.55627
600576,-3.635,15.11,15.26,15.75,14.99,15.68,0.45,-4.4,35943007.0,7.49117
600662,-3.833,16.81,17.0,17.5,16.7,17.48,0.11,-4.46,93419233.0,8.86867
002757,-4.303,32.47,32.68,33.39,32.29,33.93,-1.59,-4.83,3914543.0,14.31801
603799,-4.338,17.64,17.92,19.2,17.55,18.44,4.12,-4.83,15202650.0,16.70621
