,code,changepercent,trade,open,high,low,settlement,volume,turnoverratio
0,600307,10.063,7.0,6.34,7.0,6.2,6.36,645043483,10.29869
1,600724,10.047,11.83,10.65,11.83,10.4,10.75,46708566,3.23255
2,600131,10.044,12.6,11.65,12.6,11.3,11.45,44458945,11.18839
3,601918,10.043,12.93,11.99,12.93,11.0,11.75,369664604,14.26978
4,600839,10.039,11.4,10.8,11.4,10.52,10.36,558427872,12.11341
5,600063,10.038,11.62,10.5,11.62,9.89,10.56,170078079,11.35479
6,600157,10.035,9.54,8.91,9.54,8.9,8.67,307267397,8.69185
7,600550,10.035,15.57,14.15,15.57,13.45,14.15,89070959,6.48737
8,600586,10.035,9.43,8.58,9.43,8.3,8.57,183851971,19.01046
9,000918,10.034,9.65,8.78,9.65,8.61,8.77,112091436,6.21283
10,600255,10.032,10.31,9.44,10.31,8.85,9.37,242970498,15.53768
11,600398,10.032,17.33,15.73,17.33,15.4,15.75,53081645,3.46663
12,603300,10.032,17.33,17.33,17.33,17.33,15.75,9700,0.01914
13,603993,10.031,17.88,16.24,17.88,15.25,16.25,52033757,2.64343
14,600657,10.03,11.08,11.08,11.08,9.45,10.07,105563891,6.92558
15,000420,10.03,11.08,10.67,11.08,10.11,10.07,58794261,18.47094
16,002102,10.029,18.76,17.07,18.76,16.48,17.05,42960931,16.88948
17,601328,10.027,8.12,7.57,8.12,7.53,7.38,1759388717,5.3789
18,600800,10.026,21.29,20.2,21.29,18.21,19.35,102682812,16.82467
19,603026,10.024,13.72,13.72,13.72,13.72,12.47,14200,0.028020000000000003
20,002510,10.024,23.38,21.25,23.38,20.71,21.25,30527586,9.90877
21,002652,10.024,18.33,16.66,18.33,15.74,16.66,37443627,16.07117
22,300344,10.024,23.05,20.95,23.05,20.2,20.95,22958264,22.0278
23,600303,10.021,10.54,10.54,10.54,10.54,9.58,1794087,0.31228
24,600500,10.021,20.53,18.66,20.53,18.11,18.66,93012377,5.39789
25,600696,10.021,21.08,18.96,21.08,18.51,19.16,64311582,18.88376
26,603311,10.021,26.79,26.79,26.79,26.79,24.35,107800,0.20533
27,002026,10.021,20.53,18.31,20.53,17.91,18.66,18513888,8.11479
28,000751,10.02,11.09,10.03,11.09,9.46,10.08,241517885,17.13086
29,002096,10.02,27.23,26.1,27.23,24.8,24.75,27465647,10.40917
30,002319,10.02,16.69,16.69,16.69,16.69,15.17,286953,0.14362000000000003
31,600128,10.018,24.82,23.0,24.82,21.6,22.56,20097099,8.14414
32,600701,10.018,30.75,30.75,30.75,30.75,27.95,1086030,0.21774000000000002
33,002128,10.018,17.9,16.1,17.9,15.92,16.27,49025150,3.69532
34,601179,10.017,12.85,12.07,12.85,11.21,11.68,267356383,6.13625
35,603568,10.017,26.14,26.14,26.14,26.14,23.76,10700,0.023360000000000002
36,002232,10.017,32.51,29.31,32.51,28.1,29.55,38386422,9.64554
37,600527,10.016,13.62,13.0,13.62,11.37,12.38,110390512,13.76287
38,600830,10.016,20.21,18.31,20.21,17.58,18.37,56699279,12.47996
39,600061,10.015,35.59,31.96,35.59,30.8,32.35,37104771,8.64746
40,002689,10.015,21.53,20.28,21.53,19.57,19.57,61483595,19.9808
41,600477,10.014,15.82,14.65,15.82,14.6,14.38,38439551,8.29407
42,600530,10.014,38.56,36.7,38.56,35.35,35.05,16945323,5.43119
43,000662,10.014,31.75,29.0,31.75,27.3,28.86,22410473,7.7818000000000005
44,002231,10.014,31.53,30.0,31.53,29.5,28.66,54937422,26.97109
45,600130,10.013,16.37,14.87,16.37,14.32,14.88,110018591,14.32534
46,600248,10.013,17.25,15.9,17.25,14.88,15.68,24641912,5.27225
47,600508,10.013,16.7,15.15,16.7,14.48,15.18,35931912,4.97177
