2015-10-23 15:00:00,changepercent,trade,open,high,low,settlement,h_change,l_change,volume,turnoverratio
002085,-0.821,27.78,28.01,28.08,27.0,28.01,0.25,-3.61,14985984.0,1.81047
002047,-0.837,10.66,10.7,10.75,10.29,10.75,0.0,-4.28,49146455.0,7.20141
601890,-0.89,13.36,13.35,13.67,13.04,13.48,1.41,-3.26,63346959.0,6.60277
600570,-0.903,65.86,66.46,67.24,63.7,66.46,1.17,-4.15,41108697.0,6.65399
603223,-0.925,34.28,34.42,35.2,33.61,34.6,1.73,-2.86,5465384.0,18.21795
000501,-0.948,18.8,18.9,19.0,18.4,18.98,0.11,-3.06,7778253.0,1.53362
601933,-0.969,11.24,11.31,11.36,11.07,11.35,0.09,-2.47,79673703.0,2.59388
000780,-0.969,6.13,6.1,6.2,5.95,6.19,0.16,-3.88,43655600.0,4.30399
600029,-1.003,8.88,8.96,8.96,8.6,8.97,-0.11,-4.12,265453801.0,3.77997
000510,-1.038,7.63,7.64,7.72,7.49,7.71,0.13,-2.85,21868073.0,3.59009
300349,-1.045,31.24,31.28,31.75,30.31,31.57,0.57,-3.99,6661784.0,4.7732600000000005
000861,-1.054,7.51,7.5,7.67,7.3,7.59,1.05,-3.82,103615857.0,5.56934
300480,-1.168,60.9,60.88,63.1,59.4,61.62,2.4,-3.6,6210004.0,27.00002
600575,-1.195,5.79,5.79,5.89,5.65,5.86,0.51,-3.58,70508884.0,4.95425
002027,-1.197,30.53,30.2,31.1,29.15,30.9,0.65,-5.66,28960396.0,14.13436
300302,-1.202,44.4,44.38,45.0,42.5,44.94,0.13,-5.43,7434318.0,6.9976400000000005
600871,-1.215,9.76,9.71,10.0,9.5,9.88,1.21,-3.85,79880403.0,17.7512
601669,-1.22,8.91,8.93,9.03,8.79,9.02,0.11,-2.55,96359864.0,2.92
000852,-1.271,18.64,18.61,19.1,18.11,18.88,1.17,-4.08,8291065.0,2.07075
000778,-1.356,8.0,8.03,8.15,7.85,8.11,0.49,-3.21,228537731.0,6.27539
300104,-1.366,49.11,49.1,50.6,47.55,49.79,1.63,-4.5,60512329.0,5.535
000034,-1.397,17.65,17.57,18.49,17.29,17.9,3.3,-3.41,37505350.0,11.0289
600115,-1.563,8.19,8.21,8.25,8.0,8.32,-0.84,-3.85,132745715.0,1.7057600000000002
600397,-1.681,7.02,7.0,7.09,6.8,7.14,-0.7,-4.76,76579785.0,7.73565
600136,-1.848,42.48,42.9,44.3,41.28,43.28,2.36,-4.62,5456531.0,5.23187
002759,-2.011,38.01,38.05,38.57,36.9,38.79,-0.57,-4.87,5453900.0,22.72458
002656,-2.209,20.81,20.95,21.23,20.3,21.28,-0.23,-4.61,9093355.0,5.69447
601800,-2.464,15.04,15.0,15.42,14.8,15.42,0.0,-4.02,82416852.0,0.70159
600056,-2.582,18.11,18.2,18.58,17.8,18.59,-0.05,-4.25,62235922.0,6.33636
600356,-2.73,10.69,10.7,11.09,10.4,10.99,0.91,-5.37,35640545.0,11.93063
600438,-2.757,11.64,11.65,11.86,11.33,11.97,-0.92,-5.35,27477359.0,3.9965900000000003
600624,-2.815,17.95,17.99,18.21,17.46,18.47,-1.41,-5.47,83806568.0,18.67758
000996,-2.91,26.69,26.99,27.95,25.81,27.49,1.67,-6.11,42864094.0,18.63656
000759,-2.985,8.45,8.55,8.64,8.22,8.71,-0.8,-5.63,29334627.0,4.30966
603025,-3.218,46.31,46.72,47.79,45.52,47.85,-0.13,-4.87,12270320.0,24.05945
002640,-3.258,40.38,40.0,42.2,39.87,41.74,1.1,-4.48,28500571.0,9.702
300366,-3.9,51.99,53.31,55.83,48.69,54.1,3.2,-10.0,7286933.0,20.36648
000990,-4.25,27.71,28.01,28.85,27.59,28.94,-0.31,-4.66,23751528.0,7.99638
600681,-4.578,11.88,11.8,12.17,11.39,12.45,-2.25,-8.51,36059636.0,14.53859
