code,changepercent,trade,open,high,low,settlement,volume,turnoverratio
002347,5.742,33.7,32.45,34.7,28.91,31.87,15094164,10.83557
600475,4.32,24.15,23.65,24.35,20.84,23.15,16458211,6.42899
000810,3.119,35.38,34.12,36.0,30.89,34.31,8130442,3.13515
002509,2.919,26.44,26.03,27.48,23.71,25.69,34405588,14.89281
600189,2.907,19.47,18.92,20.06,17.2,18.92,26384101,8.4973
600982,2.46,12.08,11.85,12.15,10.98,11.79,36637014,8.7231
