code,changepercent,trade,open,high,low,settlement,volume,turnoverratio
002075,0.029,33.91,33.5,34.33,31.93,33.9,31413006,1.99288
002708,-0.903,39.5,40.0,40.8,37.53,39.86,5902057,10.56489
603678,-2.221,107.44,107.0,111.06,102.5,109.88,880370,2.11627
300193,-2.842,37.6,37.4,39.08,35.1,38.7,10235512,6.74347
000058,-3.761,24.31,24.5,26.1,22.95,25.26,48187020,8.95152
000999,-4.301,35.6,36.2,37.48,33.48,37.2,15748359,1.61069
601021,-4.734,119.13,120.0,126.5,117.55,125.05,2619139,2.61914
300358,-10.0,52.74,53.63,56.66,52.74,58.6,4521572,6.16133
