code,changepercent,trade,open,high,low,settlement,volume,turnoverratio
600376,-9.974,13.9,14.06,15.38,13.9,15.44,99285377,4.4284
601718,-10.024,11.22,11.22,11.78,11.22,12.47,74450196,1.93026
