2015-09-02 21:59:19,code,changepercent,trade,open,high,low,settlement,volume,turnoverratio
46,601801,7.619,26.13,22.33,26.38,22.33,24.28,12601267,1.38475
47,600630,7.524,16.72,14.3,17.11,14.18,15.55,88208389,20.76168
48,600874,7.491,8.61,7.76,8.7,7.59,8.01,21263765,1.95578
49,600208,7.457,5.62,4.9,5.75,4.9,5.23,155070299,2.4370600000000002
50,600400,7.429,15.04,13.55,15.4,13.2,14.0,39008216,6.96079
51,002430,7.392,7.99,7.13,8.09,7.01,7.44,12536722,1.54901
52,601515,7.384,13.67,12.19,13.99,11.85,12.73,19002632,1.7088700000000001
53,600801,7.314,8.07,7.15,8.21,7.02,7.52,21260945,2.18561
54,600551,7.259,16.55,14.99,16.7,14.8,15.43,12808779,2.53225
55,601111,7.241,8.59,7.6,8.81,7.51,8.01,217489225,2.61114
56,600398,7.199,14.89,13.06,15.02,13.06,13.89,46883553,3.12152
57,002108,7.191,12.67,11.0,13.0,10.81,11.82,45091473,7.79774
58,600170,7.054,8.65,7.7,8.86,7.56,8.08,109157494,2.32735
59,600780,6.97,7.06,6.15,7.21,6.15,6.6,13156164,1.1475
60,603328,6.923,20.54,18.58,20.68,18.3,19.21,6742067,6.88106
61,002064,6.897,6.2,5.51,6.25,5.49,5.8,34659040,2.59931
62,000401,6.813,9.25,8.33,9.38,8.11,8.66,37488269,2.78292
63,002588,6.813,22.42,20.0,22.42,19.8,20.99,6619091,1.88057
64,002662,6.78,10.71,9.6,10.71,9.4,10.03,9950605,2.56133
65,000552,6.693,8.13,7.23,8.13,7.15,7.62,13660696,3.85759
66,601288,6.646,3.37,3.06,3.39,3.04,3.16,1995668817,0.6786700000000001
67,002595,6.496,20.0,18.05,20.0,18.05,18.78,5926689,1.43001
68,002672,6.492,16.24,14.9,16.4,14.9,15.25,10346309,2.41067
69,300369,6.453,24.91,21.87,25.74,21.4,23.4,12788886,12.47245
70,002512,6.386,33.15,29.6,34.28,29.6,31.16,9675622,5.67957
71,601098,6.368,19.21,17.5,19.42,16.95,18.06,26073241,1.45174
72,300227,6.319,35.5,32.35,35.5,30.05,33.39,13812608,10.17436
73,002150,6.28,8.8,7.88,8.8,7.7,8.28,3772908,1.5079600000000002
74,300193,6.219,17.25,15.4,17.86,15.03,16.24,25060356,16.51054
75,000951,6.216,13.5,12.37,13.5,12.05,12.71,5935439,1.41514
76,002419,6.19,10.98,10.0,10.99,9.58,10.34,7636942,0.9543800000000001
77,002705,6.176,14.44,13.03,14.44,12.92,13.6,4879523,4.46114
78,002225,6.173,6.88,6.35,6.96,6.2,6.48,12582955,2.27978
79,002056,6.098,17.92,16.03,18.14,16.03,16.89,15638233,3.80664
80,002267,6.058,12.08,11.0,12.08,10.76,11.39,11496508,1.13061
81,600023,6.053,8.41,7.55,8.66,7.5,7.93,238036383,9.3192
82,300452,6.032,53.44,48.5,55.44,47.5,50.4,2299736,19.82531
83,600803,6.031,11.78,10.46,11.86,10.3,11.11,8718225,1.61593
84,002653,6.016,21.85,19.87,21.95,19.25,20.61,12823648,3.26581
85,600917,5.99,10.97,9.8,11.0,9.71,10.35,16675175,10.68921
86,000848,5.987,12.57,11.6,12.67,11.35,11.86,20012940,2.65966
87,600823,5.961,10.31,9.4,10.41,9.1,9.73,24122702,1.37065
88,002763,5.938,28.9,25.89,30.01,25.62,27.28,9108758,16.86807
89,600009,5.894,26.77,24.35,27.05,24.35,25.28,44825838,4.09939
90,601369,5.874,7.57,6.95,7.69,6.78,7.15,25534365,1.55814
91,603699,5.848,18.28,16.85,18.47,16.51,17.27,9083820,5.86053
92,002254,5.83,11.8,11.05,11.97,10.55,11.15,18704513,3.06335
93,002557,5.826,13.26,12.0,13.33,11.68,12.53,11956212,2.35823
94,600648,5.809,24.77,21.89,24.98,21.37,23.41,27122861,2.90149
95,601669,5.801,8.39,7.58,8.59,7.39,7.93,214155259,6.48955
96,002223,5.761,29.19,26.0,29.87,26.0,27.6,18201664,7.31834
97,000039,5.758,20.57,18.5,20.72,18.21,19.45,47519781,3.77657
98,601010,5.714,7.4,6.7,7.45,6.52,7.0,47592148,2.57533
99,600617,5.71,15.55,14.29,15.72,13.88,14.71,8747080,3.87928
100,000488,5.71,6.85,6.25,6.88,6.12,6.48,42764454,3.86996
101,000600,5.684,9.11,8.39,9.16,8.22,8.62,25776939,2.36475
102,002153,5.619,96.24,86.1,96.45,83.06,91.12,2679726,1.6434600000000001
103,000582,5.592,16.24,14.98,16.24,14.5,15.38,3290283,2.31614
104,000792,5.571,19.52,17.8,19.67,17.58,18.49,17761364,1.13391
105,002273,5.544,19.8,17.81,20.64,17.51,18.76,25145381,7.04374
106,600389,5.54,18.86,16.31,19.0,16.31,17.87,2985066,1.5076100000000001
107,000030,5.495,8.64,7.83,8.73,7.45,8.19,22511251,4.0139
108,002635,5.469,17.55,15.65,17.75,15.02,16.64,9645227,5.24693
109,600657,5.451,6.19,5.62,6.34,5.5,5.87,22636329,1.4850700000000001
110,002293,5.441,14.34,12.61,14.35,12.61,13.6,8214733,1.1737600000000001
111,300043,5.418,11.09,9.95,11.19,9.7,10.52,34662096,4.49724
112,600019,5.405,6.24,5.62,6.46,5.6,5.92,277441904,1.6892200000000002
113,002444,5.382,13.12,11.9,13.2,11.58,12.45,17501443,1.9350100000000001
114,601939,5.338,5.92,5.39,6.06,5.39,5.62,542530693,5.6551
115,300399,5.32,63.75,55.03,66.58,55.03,60.53,2022339,10.11169
116,002762,5.263,70.0,62.89,70.09,61.76,66.5,1344895,4.52066
117,300377,5.262,46.21,41.0,48.29,40.02,43.9,9826527,25.8099
118,600507,5.244,5.82,5.28,5.94,5.11,5.53,24931949,1.8801100000000002
119,600655,5.222,14.91,13.4,15.4,13.3,14.17,58703970,4.0842600000000004
120,300463,5.222,67.5,62.0,70.57,61.0,64.15,2857714,7.62057
121,002681,5.212,25.84,23.0,26.12,22.33,24.56,9901006,4.73115
122,002598,5.205,9.5,8.38,9.93,8.38,9.03,20903147,7.92121
123,600460,5.142,5.93,5.4,6.03,5.3,5.64,24471154,1.9621400000000002
124,002004,5.137,9.62,8.78,9.68,8.65,9.15,40992378,3.2909
125,002048,5.097,11.96,11.02,12.17,10.78,11.38,14993975,3.25678
126,002311,5.083,11.99,11.0,12.2,10.81,11.41,21273280,1.4035900000000001
127,002275,5.082,19.23,17.7,19.23,17.51,18.3,4265887,0.80315
128,000525,5.06,13.91,12.6,13.91,12.4,13.24,6268098,1.23635
129,002271,5.039,17.3,15.7,17.42,15.15,16.47,14495579,2.60252
130,000961,5.028,11.28,10.25,11.28,10.11,10.74,15261389,1.31127
131,002104,4.974,14.35,12.9,15.04,12.8,13.67,73396090,11.70002
132,000557,4.963,5.71,5.61,5.71,5.44,5.44,25108923,3.7587900000000003
133,600485,4.96,35.55,31.95,35.59,31.08,33.87,12640703,9.1212
134,603766,4.953,14.62,13.25,14.83,13.0,13.93,30744075,3.84905
135,002049,4.948,32.03,29.93,32.29,28.78,30.52,7201228,1.49709
136,000612,4.912,5.98,5.43,6.06,5.39,5.7,27889890,2.91193
137,000690,4.907,7.91,7.11,8.02,6.98,7.54,36728772,2.14688
138,600637,4.902,29.96,27.16,30.49,27.03,28.56,58388192,3.69456
139,601678,4.893,6.86,6.36,6.99,6.28,6.54,28293699,2.85795
140,000563,4.892,9.22,8.31,9.28,8.22,8.79,19666099,1.61905
141,600851,4.854,8.64,7.8,8.78,7.72,8.24,37495487,5.07927
142,300327,4.853,14.26,13.07,14.96,12.9,13.6,9228035,5.41653
143,000338,4.822,10.0,9.06,10.13,8.98,9.54,92605728,4.4263
144,002011,4.821,9.35,8.5,9.48,8.32,8.92,27250763,3.24485
145,000603,4.777,13.6,12.48,13.65,12.05,12.98,11805837,2.67845
146,603988,4.712,37.11,33.7,37.56,33.08,35.44,2005413,10.02707
147,601988,4.691,4.24,3.93,4.29,3.85,4.05,1482348238,0.7033200000000001
148,600827,4.669,17.26,15.55,17.62,15.36,16.49,60937413,3.94985
149,603669,4.668,28.03,25.0,29.46,24.5,26.78,17836550,27.44085
150,000729,4.667,7.85,7.2,8.0,7.07,7.5,66032676,2.63148
151,600663,4.66,42.45,36.6,42.66,36.6,40.56,25147288,1.85167
152,300039,4.641,11.95,10.85,12.16,10.8,11.42,26690922,4.3622
153,000418,4.635,20.09,18.87,20.09,18.41,19.2,6547085,1.49563
154,601012,4.551,9.19,8.5,9.29,8.29,8.79,32953043,2.03971
155,600549,4.537,17.05,15.6,17.22,15.42,16.31,20562997,2.31938
156,600488,4.53,6.23,5.55,6.34,5.44,5.96,29024848,3.25287
157,000900,4.52,7.4,6.91,7.47,6.81,7.08,24013155,2.3746
158,002736,4.506,16.93,15.5,17.03,15.3,16.2,118543481,9.87862
159,300003,4.455,34.23,31.1,34.31,30.51,32.77,10393401,1.51484
160,600300,4.449,5.4,4.92,5.49,4.8,5.17,63290281,3.7853
161,603366,4.442,9.17,8.46,9.37,8.1,8.78,8731445,1.09143
162,002646,4.42,18.9,17.55,19.0,17.37,18.1,7107484,1.57944
163,300015,4.416,28.14,25.5,28.34,25.38,26.95,16375768,2.10096
164,300292,4.405,25.6,24.0,26.97,22.8,24.52,5836766,8.54984
165,601777,4.382,9.29,8.5,9.44,8.35,8.9,26890421,2.76042
166,002385,4.363,12.2,11.2,12.34,11.04,11.69,50066910,3.25243
167,600010,4.358,4.31,3.9,4.35,3.86,4.13,582169844,3.6981900000000003
168,600836,4.342,22.59,20.1,23.82,19.71,21.65,44001341,14.03268
169,600115,4.331,8.19,7.51,8.47,7.41,7.85,355296717,4.5655
170,600267,4.323,12.55,11.69,12.72,11.42,12.03,25559314,3.04383
171,000860,4.294,16.03,14.93,16.24,14.7,15.37,14313591,2.54238
172,000620,4.281,9.5,8.5,9.5,8.2,9.11,28736082,1.7982900000000002
173,601186,4.272,14.4,13.07,14.42,13.05,13.81,187277610,1.8251
174,603169,4.269,14.9,13.29,14.96,13.0,14.29,11695611,7.30976
175,603227,4.267,22.97,22.02,24.23,21.28,22.03,36513995,44.34001
176,600998,4.253,19.12,17.5,19.39,17.08,18.34,17868681,1.2492
177,603188,4.24,19.67,18.06,19.68,17.92,18.87,5840843,4.05614
178,601992,4.23,8.87,8.0,9.08,7.89,8.51,64736710,2.08063
179,600325,4.229,11.83,10.98,11.93,10.75,11.35,16221048,1.98533
180,002128,4.212,9.65,8.34,9.65,8.34,9.26,15234389,1.14831
181,300267,4.207,27.0,24.82,27.0,24.8,25.91,7959614,1.40418
182,600580,4.179,10.97,10.15,11.07,9.93,10.53,16930772,2.46184
183,002216,4.176,9.48,8.36,9.5,8.36,9.1,16305897,2.91119
184,600016,4.153,9.28,8.6,9.31,8.56,8.91,522251683,1.7672400000000001
185,002573,4.094,16.02,14.5,16.33,14.3,15.39,29740467,2.79277
186,000501,4.093,16.53,15.3,16.6,15.05,15.88,8154688,1.60784
187,002041,4.069,15.6,14.0,15.6,14.0,14.99,11003657,1.2591999999999999
188,600337,4.066,12.54,11.48,12.64,11.35,12.05,10632350,1.6551
189,000869,4.056,37.46,34.5,37.46,34.5,36.0,3431626,0.7567600000000001
190,002250,4.052,19.26,18.19,19.32,17.85,18.51,12071563,2.19265
191,000783,4.037,10.05,9.15,10.25,9.01,9.66,232803609,4.90899
192,600761,4.032,10.32,9.68,10.44,9.5,9.92,15566391,2.52366
193,601727,4.007,11.42,10.5,11.63,10.28,10.98,181312676,1.8406
194,002375,3.994,14.06,12.7,14.25,12.58,13.52,36332750,3.2155
195,300079,3.968,13.1,12.0,13.86,11.8,12.6,70130634,11.62591
196,002285,3.954,11.83,10.43,12.2,10.35,11.38,28238291,2.3115
197,601233,3.94,11.87,10.85,12.01,10.5,11.42,18021277,1.8702
198,002001,3.939,15.57,14.2,15.69,14.09,14.98,20076056,1.87097
199,000652,3.925,5.56,5.0,5.65,4.9,5.35,35012447,2.38883
200,601808,3.919,17.5,15.98,17.67,15.7,16.84,47432143,1.6021800000000002
201,600199,3.885,8.29,7.58,8.4,7.4,7.98,11140813,2.00455
202,002466,3.881,56.74,51.0,58.47,50.0,54.62,8516833,5.16041
203,600351,3.869,10.47,9.7,10.6,9.61,10.08,17341364,2.73976
204,603198,3.828,38.79,37.2,40.45,33.62,37.36,20824884,26.0311
205,601088,3.755,16.58,15.2,16.59,15.05,15.98,121965722,0.7395900000000001
206,002294,3.735,26.11,23.99,26.16,23.5,25.17,15312393,3.33473
207,600329,3.708,17.9,16.0,18.25,15.82,17.26,12889381,2.40382
208,601390,3.694,12.07,11.1,12.09,10.88,11.64,350014351,2.04776
209,300281,3.682,10.7,9.31,10.7,9.31,10.32,5181656,4.88267
210,000631,3.671,7.06,6.4,7.09,6.15,6.81,32497423,2.2202
211,600859,3.641,20.78,19.54,20.89,19.18,20.05,9947602,2.14959
212,601311,3.61,13.49,12.43,13.69,12.3,13.02,22004404,2.5936500000000002
213,600688,3.609,6.89,6.21,7.15,6.11,6.65,201921109,6.90329
214,600755,3.602,7.19,6.63,7.37,6.5,6.94,50673929,3.04445
215,600557,3.512,22.4,20.6,22.78,20.2,21.64,14103022,3.8268500000000003
216,600510,3.501,8.87,8.09,9.05,7.97,8.57,14539991,1.82773
217,603022,3.5,34.6,30.5,35.1,30.09,33.43,3756747,18.78374
218,601208,3.497,7.4,6.89,7.5,6.81,7.15,14415848,2.34115
219,601886,3.495,9.18,8.2,9.29,8.2,8.87,19841813,1.7193200000000002
220,601101,3.492,6.52,6.06,6.65,5.99,6.3,23370583,1.9475500000000001
221,300017,3.48,43.71,40.02,44.78,39.58,42.24,22364640,4.50871
222,000895,3.474,19.06,17.85,19.24,17.8,18.42,44801169,2.46508
223,600298,3.445,29.13,26.9,29.61,26.4,28.16,5887407,1.81549
224,600869,3.435,12.95,11.32,13.06,11.3,12.52,25130849,2.53836
225,600572,3.418,11.8,11.0,11.92,10.55,11.41,32773400,2.75031
226,002422,3.387,16.18,14.86,16.42,14.79,15.65,34351768,4.83118
227,002437,3.373,23.6,21.75,23.75,21.55,22.83,6532223,0.93317
228,300113,3.364,33.8,31.0,35.97,30.62,32.7,12006354,6.71765
229,600138,3.361,18.45,17.0,18.67,16.75,17.85,29295241,4.16885
230,002470,3.357,18.78,17.26,19.05,16.87,18.17,24342909,2.05412
231,600027,3.298,7.83,7.25,8.05,7.11,7.58,147458567,2.48244
232,002251,3.297,13.16,12.21,13.39,12.01,12.74,18351509,3.16978
233,300002,3.243,11.46,10.56,11.67,10.32,11.1,46919766,4.11622
234,600694,3.228,33.58,31.57,33.72,31.0,32.53,8426678,2.86896
235,600270,3.211,20.89,19.06,21.3,18.7,20.24,20200770,2.23094
236,002073,3.211,11.25,10.3,11.38,9.9,10.9,31468841,5.05211
237,002344,3.204,13.53,12.42,13.68,12.33,13.11,24320282,2.20509
238,000572,3.18,5.84,5.37,5.95,5.17,5.66,45983916,2.80032
239,002281,3.176,32.49,30.2,33.0,29.6,31.49,3998416,2.45557
240,002249,3.15,11.46,10.13,11.65,10.13,11.11,32362517,3.57452
241,002727,3.133,42.47,38.88,43.84,37.37,41.18,7103680,7.6403300000000005
242,600496,3.113,5.3,4.88,5.42,4.75,5.14,46172156,3.578
243,600380,3.097,10.32,9.5,10.65,9.32,10.01,56741803,3.67062
244,002327,3.077,9.38,8.8,9.56,8.47,9.1,25768636,5.8868
245,002373,3.076,24.13,21.93,24.6,21.65,23.41,7742265,3.55673
246,601633,3.068,29.23,26.75,29.35,26.64,28.36,23724153,1.18075
247,600004,3.055,12.48,11.7,12.7,11.51,12.11,17541503,1.52535
248,601226,3.05,12.5,12.0,12.68,11.6,12.13,18172354,8.0766
249,600816,3.045,38.24,35.0,38.59,34.5,37.11,15194971,3.3461
250,601888,3.045,54.49,50.39,54.68,50.05,52.88,13237383,1.35596
251,300070,3.035,43.79,39.2,44.0,39.2,42.5,18836579,2.83696
252,300244,3.029,51.36,46.0,53.0,45.8,49.85,4570071,2.53289
253,300012,3.026,14.3,12.91,15.27,12.85,13.88,27215891,9.88884
254,002332,3.016,10.59,9.9,10.78,9.59,10.28,21167176,4.52673
255,000883,3.0,7.21,6.65,7.36,6.57,7.0,146986569,2.7494300000000003
256,600422,2.994,30.62,28.03,30.8,27.93,29.73,8132037,2.3886
257,601216,2.987,10.69,9.7,11.01,9.7,10.38,97456210,2.64367
258,601999,2.961,9.04,8.25,9.23,8.05,8.78,14111314,2.56143
259,601328,2.959,6.96,6.48,7.0,6.35,6.76,993646011,2.53153
260,000702,2.927,10.9,9.63,11.65,9.58,10.59,17469497,6.55188
261,600750,2.926,49.95,44.0,51.0,43.68,48.53,18748307,6.24944
262,600563,2.889,25.64,24.01,25.8,23.61,24.92,5960484,2.6491
263,002393,2.879,31.8,29.75,32.2,29.56,30.91,4254228,2.34026
264,002095,2.869,39.8,35.01,42.56,35.01,38.69,16813327,6.68895
265,000417,2.835,7.98,7.27,8.14,7.25,7.76,25977452,3.33639
266,002701,2.83,21.8,20.06,22.1,20.02,21.2,18648043,3.59595
267,600511,2.809,30.74,28.51,31.39,28.05,29.9,12330554,4.44115
268,600509,2.808,8.42,7.88,8.59,7.65,8.19,24848431,2.96274
269,600056,2.802,14.31,13.2,14.6,12.58,13.92,23311105,2.37335
270,603519,2.789,36.12,33.55,37.88,32.23,35.14,4552166,22.76083
271,600748,2.786,10.33,9.36,10.48,9.3,10.05,18879586,1.74267
272,000975,2.778,10.73,9.89,10.73,9.75,10.44,17612232,3.12716
273,002024,2.776,13.33,12.15,13.61,11.91,12.97,388679506,7.77958
274,600809,2.767,15.97,15.0,16.2,14.82,15.54,13627682,1.5739100000000001
275,002551,2.756,17.15,15.66,17.65,15.32,16.69,14695144,5.49028
276,600104,2.752,17.92,16.8,17.94,16.6,17.44,91909263,0.8336
277,600261,2.75,7.1,6.61,7.26,6.56,6.91,50095940,3.44989
278,600348,2.736,6.76,6.25,6.94,6.18,6.58,54502316,2.26621
279,600894,2.731,13.92,13.0,14.03,12.65,13.55,14562449,1.69341
280,002252,2.721,77.4,72.28,77.4,72.02,75.35,9670900,0.97828
281,300396,2.673,31.88,29.71,33.22,29.61,31.05,2272301,5.92517
282,000919,2.657,13.91,12.79,13.91,12.3,13.55,7498116,1.49001
283,600216,2.608,9.05,8.43,9.15,8.28,8.82,26719388,2.85432
284,002236,2.577,35.83,33.3,35.83,32.1,34.93,17389826,2.62255
285,002194,2.576,10.75,9.84,10.9,9.58,10.48,9524287,2.7138400000000003
286,002562,2.561,14.82,14.1,15.39,13.48,14.45,9941344,9.18414
287,600366,2.55,15.28,13.95,15.71,13.95,14.9,28764975,5.59088
288,000926,2.536,9.3,8.65,9.37,8.61,9.07,23728603,4.47529
289,600660,2.531,12.56,11.84,12.76,11.71,12.25,43059967,2.14979
290,002241,2.526,24.35,22.74,24.48,22.35,23.75,28186295,2.30044
291,002508,2.519,34.6,32.98,34.6,32.55,33.75,4228323,0.8966600000000001
292,600079,2.518,15.88,14.6,16.29,14.49,15.49,37671585,3.65391
293,002340,2.51,9.8,9.1,9.91,8.91,9.56,41439307,3.54605
294,600066,2.508,18.39,17.36,18.46,17.0,17.94,25090044,1.31811
295,300115,2.505,27.42,24.56,27.58,24.56,26.75,8242075,1.5934300000000001
296,603005,2.502,30.32,28.0,30.5,27.11,29.58,3085679,3.09686
297,600284,2.498,11.49,10.6,11.85,10.5,11.21,28187065,4.26405
298,000726,2.496,11.5,10.72,11.59,10.5,11.22,20590657,3.67166
299,600196,2.467,23.26,21.78,23.48,21.61,22.7,32771776,1.7197500000000001
300,600409,2.467,7.06,6.41,7.18,6.28,6.89,38793900,2.09653
301,000830,2.459,6.25,5.78,6.35,5.61,6.1,48907350,3.34071
302,600373,2.449,23.01,21.58,23.3,21.3,22.46,22634244,1.90896
303,601965,2.442,7.97,7.26,8.07,7.21,7.78,20024196,2.08329
304,000528,2.433,8.0,7.55,8.09,7.31,7.81,31051129,2.75989
305,600787,2.411,9.77,8.91,10.01,8.8,9.54,54967139,3.27145
306,603020,2.401,41.8,38.0,44.9,37.0,40.82,5448224,13.62056
307,600690,2.374,10.35,9.65,10.47,9.58,10.11,127317092,2.31088
308,002743,2.373,22.0,20.05,22.65,20.02,21.49,3729011,12.29074
309,000625,2.369,14.69,13.8,14.89,13.56,14.35,102980541,3.04
310,600611,2.368,9.51,8.6,9.92,8.55,9.29,71741323,6.88357
311,300380,2.362,39.0,36.0,41.91,34.8,38.1,8790955,18.19226
312,000685,2.358,11.72,10.81,11.76,10.68,11.45,24396344,2.44587
313,600187,2.335,4.82,4.48,4.95,4.41,4.71,55545997,3.81596
314,600481,2.334,16.22,14.42,16.55,14.42,15.85,20783413,2.56507
315,000001,2.334,11.84,11.18,12.0,11.06,11.57,281574676,2.3854100000000003
316,002475,2.332,28.96,26.98,29.07,26.8,28.3,14340258,1.24732
317,601799,2.305,19.97,18.69,20.35,18.31,19.52,4375249,1.83777
318,300072,2.303,32.43,30.03,33.16,30.03,31.7,15895297,2.66308
319,600805,2.291,10.27,9.6,10.58,9.47,10.04,24129793,2.84147
320,002760,2.279,35.0,32.9,35.5,31.0,34.22,3476992,15.80451
321,002140,2.264,16.26,15.04,16.26,14.41,15.9,5149893,1.17761
322,600221,2.261,4.07,3.83,4.2,3.78,3.98,323394799,2.73783
323,601699,2.256,6.8,6.28,7.12,6.24,6.65,61864083,2.06806
324,002408,2.254,10.89,10.03,10.99,9.9,10.65,20933160,2.80931
325,600062,2.231,20.62,19.4,20.76,19.18,20.17,10581796,1.85095
326,600741,2.224,14.71,13.79,14.98,13.61,14.39,46946488,1.81738
327,002020,2.217,23.51,21.95,25.3,21.5,23.0,9173686,3.96023
328,601928,2.204,13.45,12.48,13.81,12.34,13.16,54184735,2.12915
329,300033,2.187,38.79,35.05,40.8,34.92,37.96,11582078,4.42067
330,600639,2.18,19.22,17.03,19.88,17.01,18.81,26739938,4.07218
331,600426,2.176,12.21,11.42,12.35,11.33,11.95,24758136,2.59621
332,600993,2.173,17.87,16.7,18.4,16.25,17.49,18968519,4.40886
333,002317,2.151,11.4,10.4,11.5,10.2,11.16,18602079,3.92411
334,002678,2.138,12.9,11.37,12.95,11.37,12.63,12959877,1.35933
335,000823,2.125,8.17,7.7,8.33,7.51,8.0,16943757,3.15601
336,601818,2.098,4.38,4.12,4.43,4.08,4.29,797648420,2.00362
337,603600,2.097,135.36,129.06,138.0,126.59,132.58,3322685,13.29074
338,600521,2.092,22.45,21.1,22.58,20.89,21.99,12331852,1.57343
339,603025,2.09,23.93,23.41,24.69,22.12,23.44,3527443,6.91655
340,000021,2.041,8.0,7.35,8.08,7.16,7.84,39140289,2.66294
341,000581,1.977,23.21,22.0,23.38,21.6,22.76,27818556,3.2817
342,002146,1.963,8.83,8.25,8.98,8.11,8.66,86673008,2.57579
343,600362,1.952,14.1,13.11,14.36,12.87,13.83,69849514,3.36584
344,002440,1.943,15.74,14.8,15.81,14.7,15.44,15665932,2.72555
345,600059,1.941,8.93,8.4,9.06,8.0,8.76,19023709,2.35289
346,600335,1.933,15.82,15.0,16.0,13.97,15.52,10463043,1.82042
347,002277,1.914,11.18,10.5,11.51,10.3,10.97,22518122,3.9776100000000003
348,300333,1.914,51.66,47.0,55.48,46.85,50.69,4176345,3.78641
349,000739,1.905,6.42,6.27,6.84,6.04,6.3,31446267,4.17091
350,002376,1.903,10.71,10.08,11.06,9.9,10.51,15850208,2.88835
351,000049,1.884,36.78,34.6,38.06,34.0,36.1,3866331,1.8837800000000002
352,601179,1.871,7.08,6.59,7.35,6.49,6.95,109041894,2.50268
353,000681,1.857,18.65,16.98,19.1,16.48,18.31,9460212,4.81006
354,002065,1.854,18.13,16.9,18.35,16.5,17.8,43897303,3.25544
355,600783,1.849,19.28,17.63,19.58,17.31,18.93,20262798,2.72218
356,002304,1.814,58.38,55.5,58.4,55.0,57.34,9300881,0.7572500000000001
357,002195,1.788,23.91,21.18,24.5,21.16,23.49,14364824,5.4342
358,002081,1.775,14.91,13.69,15.1,13.6,14.65,49893038,2.97176
359,600895,1.773,18.94,17.5,19.52,17.11,18.61,43379828,2.80107
360,300457,1.752,57.49,53.4,62.15,53.18,56.5,1701195,8.72408
