,code,changepercent,trade,open,high,low,settlement,volume,turnoverratio
0,000629,10.154,3.58,3.25,3.58,3.03,3.25,266524203,5.59068
1,600033,10.133,4.13,3.5,4.13,3.5,3.75,104238336,3.79822
2,600808,10.13,4.24,3.74,4.24,3.6,3.85,177884911,2.98077
3,000573,10.118,4.68,3.85,4.68,3.85,4.25,48504365,7.79455
4,600010,10.11,5.01,4.55,5.01,4.42,4.55,639604150,4.06304
5,600792,10.11,5.01,4.2,5.01,4.2,4.55,33283155,3.49602
6,600665,10.108,5.12,4.19,5.12,4.19,4.65,41498824,4.80242
7,601880,10.101,5.45,4.96,5.45,4.96,4.95,73340073,2.18053
8,601518,10.099,4.47,3.7,4.47,3.7,4.06,63919628,5.26868
9,601188,10.096,4.58,3.78,4.58,3.76,4.16,39809927,3.2814
10,600311,10.095,5.78,4.73,5.78,4.73,5.25,65694557,9.86998
11,600569,10.095,3.49,2.86,3.49,2.85,3.17,104559958,4.36816
12,601107,10.094,4.69,3.96,4.69,3.96,4.26,50237069,2.3228400000000002
13,601218,10.093,5.89,4.82,5.89,4.82,5.35,78153677,7.8803
14,600210,10.09,4.91,4.1,4.91,4.1,4.46,97283507,6.7711500000000004
15,000682,10.09,4.91,4.16,4.91,4.16,4.46,60861933,6.22295
16,600223,10.088,6.22,5.09,6.22,5.09,5.65,65495737,6.54324
17,000755,10.088,6.22,5.09,6.22,5.09,5.65,38016823,8.10151
18,600877,10.085,6.44,5.27,6.44,5.27,5.85,71170462,10.35535
19,600712,10.084,6.55,5.36,6.55,5.36,5.95,62123671,11.55297
20,000428,10.084,6.55,5.36,6.55,5.36,5.95,49655959,6.90854
21,600354,10.083,6.66,5.45,6.66,5.45,6.05,39215542,8.75734
22,600317,10.082,5.35,4.86,5.35,4.86,4.86,115149831,3.49711
23,600339,10.081,5.46,4.46,5.46,4.46,4.96,41835323,7.23601
24,000789,10.081,6.77,5.81,6.77,5.75,6.15,23298683,3.7986
25,000809,10.081,6.77,5.64,6.77,5.64,6.15,41887221,7.61779
26,600183,10.08,6.88,6.17,6.88,6.17,6.25,32962337,2.31637
27,600275,10.079,5.57,4.55,5.57,4.55,5.06,42342272,8.32138
28,600688,10.078,7.1,5.81,7.1,5.81,6.45,335811705,14.08016
29,600050,10.076,7.21,6.06,7.21,5.9,6.55,865887696,4.08503
30,601678,10.076,7.21,6.44,7.21,6.44,6.55,24514832,2.4762500000000003
31,600794,10.075,5.9,4.82,5.9,4.82,5.36,92388852,9.11839
32,000702,10.075,7.32,5.99,7.32,5.99,6.65,22310677,8.36759
33,600019,10.074,7.43,6.75,7.43,6.3,6.75,282312143,1.71887
34,000488,10.074,7.43,6.75,7.43,6.75,6.75,59182368,5.35569
35,000877,10.073,7.54,6.4,7.54,6.4,6.85,36388889,4.13501
36,600642,10.072,7.65,6.95,7.65,6.5,6.95,134700285,2.95912
37,600971,10.072,6.12,5.49,6.12,5.47,5.56,22523232,2.25231
38,601866,10.072,6.12,5.56,6.12,5.01,5.56,248770659,3.13624
39,002463,10.072,6.12,5.25,6.12,5.25,5.56,62265126,3.72181
40,600095,10.071,7.76,6.35,7.76,6.35,7.05,43136023,11.94032
41,600377,10.071,7.76,6.6,7.76,6.6,7.05,29470506,0.77595
42,600782,10.07,4.7,4.05,4.7,4.05,4.27,25972343,1.86389
43,300080,10.07,7.87,6.81,7.87,6.81,7.15,37391191,10.39638
44,600375,10.069,7.98,6.53,7.98,6.53,7.25,90289972,16.99603
45,601668,10.069,7.98,7.25,7.98,7.25,7.25,985015826,3.29953
46,000652,10.069,6.34,5.69,6.34,5.6,5.76,57899818,3.9504
47,000825,10.069,4.81,4.37,4.81,4.11,4.37,150472578,2.64173
48,000965,10.069,6.34,5.18,6.34,5.18,5.76,73072197,7.24249
49,600248,10.068,8.09,6.66,8.09,6.66,7.35,17513493,3.74709
50,002307,10.068,8.09,6.77,8.09,6.77,7.35,27723986,4.9745800000000004
51,600802,10.067,6.56,5.42,6.56,5.42,5.96,24821582,6.49995
52,000404,10.066,6.67,5.52,6.67,5.51,6.06,52110259,10.53325
53,600403,10.065,6.78,6.16,6.78,6.16,6.16,15255307,0.6380800000000001
54,600662,10.065,8.42,6.89,8.42,6.89,7.65,77064874,7.31609
55,600684,10.065,8.42,6.89,8.42,6.89,7.65,87376938,12.28555
56,002046,10.064,8.64,7.63,8.64,7.48,7.85,15947752,4.68272
57,002452,10.064,6.89,6.01,6.89,6.0,6.26,15746881,5.13999
58,601588,10.063,5.25,4.29,5.25,4.29,4.77,116884528,4.39416
59,000537,10.063,7.0,5.73,7.0,5.73,6.36,47185856,9.20316
60,300102,10.063,7.0,6.12,7.0,6.12,6.36,22925096,6.52898
61,600082,10.062,5.36,4.65,5.36,4.44,4.87,44817479,7.11401
62,600235,10.062,7.11,5.85,7.11,5.85,6.46,28411830,8.08763
63,600731,10.062,7.11,5.81,7.11,5.81,6.46,21176041,8.28311
64,300092,10.062,8.86,7.52,8.86,7.43,8.05,9103078,5.98878
65,600361,10.061,7.22,6.21,7.22,6.21,6.56,26013904,3.90712
66,600497,10.061,9.08,8.25,9.08,8.01,8.25,62190474,3.72943
67,000541,10.061,8.97,8.15,8.97,8.15,8.15,52461177,5.38135
68,000635,10.061,9.08,8.3,9.08,8.3,8.25,11378046,3.7540500000000003
69,000736,10.061,9.08,7.43,9.08,7.43,8.25,9414027,6.78568
70,600230,10.06,9.19,7.52,9.19,7.52,8.35,22047672,7.49441
71,600236,10.06,7.33,5.99,7.33,5.99,6.66,77229881,6.84342
72,600505,10.06,7.33,5.99,7.33,5.99,6.66,23170522,6.35562
73,000899,10.06,9.19,7.52,9.19,7.52,8.35,25920054,4.66875
74,600740,10.059,5.58,4.64,5.58,4.64,5.07,45090214,6.86479
75,600780,10.059,7.44,6.6,7.44,6.6,6.76,18257252,1.59243
76,601005,10.059,3.72,3.27,3.72,3.26,3.38,145510045,7.65152
77,601010,10.059,7.44,6.76,7.44,6.76,6.76,69444066,3.7578
78,601669,10.059,9.3,8.45,9.3,7.62,8.45,340464699,10.31711
79,000767,10.059,5.58,4.56,5.58,4.56,5.07,126619297,8.04588
80,600550,10.058,7.55,6.41,7.55,6.41,6.86,39460355,2.87404
81,601339,10.058,5.69,5.2,5.69,5.19,5.17,35692021,2.37947
82,000402,10.058,9.52,8.65,9.52,8.5,8.65,129349841,4.3319
83,000905,10.058,9.52,7.79,9.52,7.79,8.65,30575432,5.75809
84,300265,10.058,9.41,8.4,9.41,8.15,8.55,11351249,3.36333
85,600854,10.057,5.8,5.2,5.8,5.18,5.27,27331172,5.26147
86,603002,10.057,7.66,6.81,7.66,6.81,6.96,17314186,4.32855
87,000037,10.057,7.77,6.35,7.77,6.35,7.06,33676375,9.93715
88,000498,10.057,5.8,4.74,5.8,4.74,5.27,41794993,11.80082
89,000597,10.057,7.66,6.93,7.66,6.81,6.96,17503552,5.27592
90,300061,10.057,9.63,8.21,9.63,8.09,8.75,9165999,6.43002
91,600023,10.056,7.88,7.16,7.88,6.51,7.16,269252526,10.54132
92,000029,10.056,7.88,6.44,7.88,6.44,7.16,42105341,4.72213
93,601618,10.055,6.02,5.47,6.02,5.15,5.47,401706644,2.47372
94,000851,10.055,10.07,8.24,10.07,8.24,9.15,72448031,14.94366
95,600573,10.054,8.1,6.72,8.1,6.72,7.36,12054785,4.82191
96,000006,10.054,10.18,8.95,10.18,8.93,9.25,62145185,4.64152
97,002136,10.054,8.21,7.5,8.21,7.46,7.46,9162709,4.29776
98,600386,10.053,10.4,9.02,10.4,9.02,9.45,22319714,5.53564
99,600449,10.053,8.32,7.51,8.32,7.51,7.56,20936568,4.37838
100,601558,10.053,6.24,5.1,6.24,5.1,5.67,69367395,11.00022
101,000045,10.053,10.4,8.51,10.4,8.51,9.45,32811137,8.09025
102,002134,10.053,10.4,8.99,10.4,8.9,9.45,6717631,2.73241
103,601000,10.052,8.43,7.42,8.43,7.42,7.66,44402323,2.18693
104,601001,10.052,6.35,5.77,6.35,5.77,5.77,29553906,1.76578
105,601099,10.052,10.51,8.6,10.51,8.6,9.55,416923632,12.613150000000001
106,601106,10.052,8.43,7.49,8.43,6.9,7.66,294791292,4.50889
107,601116,10.052,8.43,7.0,8.43,7.0,7.66,12885601,3.13702
108,601996,10.052,8.43,6.89,8.43,6.89,7.66,56693022,12.09033
109,600189,10.051,10.73,8.78,10.73,8.78,9.75,31279215,10.07382
110,600708,10.051,8.65,7.11,8.65,7.1,7.86,29597765,5.82195
111,600874,10.051,8.65,7.87,8.65,7.87,7.86,22627549,2.08121
112,000099,10.051,10.73,9.99,10.73,9.96,9.75,18928008,3.1230700000000002
113,600011,10.05,11.06,10.05,11.06,9.36,10.05,174786489,1.66463
114,600618,10.05,8.76,7.96,8.76,7.96,7.96,7509124,1.00143
115,601018,10.05,6.57,5.97,6.57,5.45,5.97,245147258,1.91521
116,002300,10.05,8.87,7.8,8.87,7.5,8.06,9498848,2.10053
117,600112,10.049,11.28,9.9,11.28,9.71,10.25,45515301,8.93851
118,600460,10.049,6.68,5.97,6.68,5.96,6.07,40489561,3.24652
119,601798,10.049,11.17,9.81,11.17,9.78,10.15,10329443,2.91357
120,300129,10.049,6.68,5.97,6.68,5.8,6.07,31366948,6.7632200000000005
121,600529,10.048,11.39,10.35,11.39,10.35,10.35,15955117,6.19905
122,000823,10.048,9.2,8.35,9.2,8.35,8.36,22832560,4.25288
123,300240,10.048,11.5,10.49,11.5,10.05,10.45,13056999,5.35834
124,600533,10.047,4.71,3.95,4.71,3.95,4.28,48344364,4.60423
125,000930,10.047,11.61,10.0,11.61,9.81,10.55,81538185,8.45471
126,600116,10.046,12.05,9.86,12.05,9.86,10.95,22868359,8.54786
127,600152,10.046,7.12,5.83,7.12,5.83,6.47,23258170,7.92458
128,601002,10.046,9.53,8.26,9.53,8.26,8.66,34305229,4.64545
129,000953,10.046,7.23,5.91,7.23,5.91,6.57,28640934,9.74044
130,601968,10.045,9.75,7.97,9.75,7.97,8.86,76188352,36.57041
131,000159,10.045,7.34,6.17,7.34,6.05,6.67,30571118,6.3539
132,000421,10.045,9.86,8.06,9.86,8.06,8.96,29310285,8.33457
133,000909,10.045,9.86,8.08,9.86,8.08,8.96,21664314,7.36881
134,002072,10.045,12.16,10.9,12.16,10.81,11.05,21434792,12.18117
135,002419,10.045,12.27,11.15,12.27,11.15,11.15,9683977,1.21019
136,600396,10.044,7.45,6.09,7.45,6.09,6.77,80658261,9.92351
137,601179,10.044,7.45,6.77,7.45,6.16,6.77,158114586,3.6289800000000003
138,002163,10.044,7.56,6.38,7.56,6.38,6.87,29285697,4.28739
