2015-10-20 15:00:00,changepercent,trade,open,high,low,settlement,h_change,l_change,volume,turnoverratio
600216,-0.38,10.48,10.48,10.52,10.31,10.52,0.0,-2.0,26542145.0,2.8353900000000003
600277,-0.393,10.14,10.18,10.22,10.0,10.18,0.39,-1.77,48344973.0,2.31361
600395,-0.393,7.6,7.58,7.66,7.34,7.63,0.39,-3.8,27706131.0,1.6740300000000001
601028,-0.398,10.01,10.06,10.28,9.79,10.05,2.29,-2.59,18961517.0,2.70927
600730,-0.401,29.79,29.4,31.32,29.2,29.91,4.71,-2.37,29148413.0,9.93714
300114,-0.442,36.05,35.8,36.36,35.0,36.21,0.41,-3.34,6162753.0,3.03883
002759,-0.453,35.19,35.35,35.37,34.01,35.35,0.06,-3.79,2327013.0,9.69589
002450,-0.478,35.41,35.58,35.87,34.88,35.58,0.82,-1.97,17688225.0,1.23679
600073,-0.507,13.75,13.7,14.09,13.5,13.82,1.95,-2.32,39748225.0,4.83123
000620,-0.528,11.3,11.36,11.82,11.11,11.36,4.05,-2.2,17576082.0,1.0999
601137,-0.541,18.39,18.35,18.45,17.87,18.49,-0.22,-3.35,3158558.0,1.4691
600749,-0.551,19.85,19.85,20.18,19.59,19.96,1.1,-1.85,11683337.0,6.17715
601996,-0.561,8.86,8.79,9.04,8.74,8.91,1.46,-1.91,29131780.0,6.21263
600639,-0.603,26.38,25.98,27.18,25.52,26.54,2.41,-3.84,36407129.0,5.54438
002404,-0.604,8.23,8.18,8.27,8.02,8.28,-0.12,-3.14,25039427.0,6.37031
000915,-0.607,39.3,39.16,39.73,38.54,39.54,0.48,-2.53,7807454.0,4.35255
000892,-0.661,12.02,11.98,12.25,11.82,12.1,1.24,-2.31,15453283.0,5.03466
600422,-0.708,35.08,35.19,35.36,34.6,35.33,0.08,-2.07,14558310.0,4.27618
300056,-0.712,19.51,19.39,19.9,18.88,19.65,1.27,-3.92,30821017.0,13.916690000000001
002381,-0.718,13.83,13.75,14.37,13.61,13.93,3.16,-2.3,13413841.0,6.18397
002059,-0.74,12.08,12.0,12.18,11.71,12.17,0.08,-3.78,13474224.0,2.88568
600166,-0.765,6.49,6.48,6.6,6.35,6.54,0.92,-2.91,45721322.0,1.62728
300089,-0.808,25.79,25.92,26.08,24.77,26.0,0.31,-4.73,20896358.0,24.15534
600609,-0.823,4.82,4.78,4.87,4.68,4.86,0.21,-3.7,50425922.0,4.61494
002352,-0.824,24.08,24.07,24.12,23.6,24.28,-0.66,-2.8,3497994.0,5.72717
300086,-0.841,15.33,15.21,15.57,14.88,15.46,0.71,-3.75,30625255.0,7.06013
000599,-0.848,8.18,8.24,8.24,7.98,8.25,-0.12,-3.27,58403660.0,11.12852
000928,-0.856,17.37,17.2,17.4,16.55,17.52,-0.68,-5.54,13779688.0,4.87089
000797,-0.869,22.81,22.52,23.99,22.32,23.01,4.26,-3.0,24699265.0,7.38699
300037,-0.88,33.8,33.73,34.49,32.98,34.1,1.14,-3.28,4699307.0,4.32434
000019,-0.903,10.98,10.96,11.15,10.69,11.08,0.63,-3.52,11306804.0,4.48234
000610,-0.954,12.46,12.49,12.56,12.22,12.58,-0.16,-2.86,11287654.0,5.78612
002407,-0.957,44.52,44.0,45.67,43.0,44.95,1.6,-4.34,34054333.0,18.21611
002707,-0.979,45.5,45.0,46.0,43.9,45.95,0.11,-4.46,6267862.0,3.8138
600805,-1.016,12.67,12.6,12.7,12.36,12.8,-0.78,-3.44,27263063.0,3.21043
002067,-1.036,11.46,11.37,11.58,11.18,11.58,0.0,-3.45,68260229.0,7.10655
603117,-1.056,29.99,30.0,30.25,28.89,30.31,-0.2,-4.68,13638237.0,22.7304
002644,-1.065,15.79,15.8,15.85,15.35,15.96,-0.69,-3.82,14200370.0,3.19619
300247,-1.107,16.08,16.1,16.62,15.85,16.26,2.21,-2.52,27103956.0,16.1637
300254,-1.114,30.17,30.03,30.71,29.13,30.51,0.66,-4.52,9831334.0,9.36865
000413,-1.119,8.84,8.82,8.87,8.6,8.94,-0.78,-3.8,106615046.0,5.28136
000518,-1.12,6.18,6.2,6.2,6.01,6.25,-0.8,-3.84,47538521.0,4.61747
002062,-1.12,10.59,10.6,10.7,10.28,10.71,-0.09,-4.01,42598563.0,6.35434
002167,-1.151,10.31,10.38,10.38,10.02,10.43,-0.48,-3.93,27020046.0,5.71115
600075,-1.178,10.07,9.99,10.22,9.76,10.19,0.29,-4.22,29966986.0,6.83254
002570,-1.184,17.53,17.3,17.94,16.84,17.74,1.13,-5.07,57379751.0,5.67651
600196,-1.188,25.79,25.85,25.99,25.41,26.1,-0.42,-2.64,30690981.0,1.61056
603555,-1.2,32.94,32.59,33.4,31.61,33.34,0.18,-5.19,6644336.0,6.05958
002553,-1.214,13.02,12.91,13.1,12.6,13.18,-0.61,-4.4,26245221.0,11.97099
603838,-1.229,34.56,34.39,34.79,33.5,34.99,-0.57,-4.26,6053307.0,18.15629
002423,-1.29,12.24,12.33,12.35,11.88,12.4,-0.4,-4.19,10083288.0,2.16607
002518,-1.298,28.13,28.0,28.37,27.51,28.5,-0.46,-3.47,8780513.0,3.11936
000973,-1.299,8.36,8.34,8.39,8.06,8.47,-0.94,-4.84,47487266.0,6.14801
600340,-1.302,26.53,26.61,26.69,26.18,26.88,-0.71,-2.6,14405786.0,0.54449
000639,-1.316,15.0,15.1,15.17,14.73,15.2,-0.2,-3.09,12659179.0,3.36103
600362,-1.332,14.81,14.73,14.87,14.53,15.01,-0.93,-3.2,29013885.0,1.39809
002086,-1.366,20.22,20.39,20.59,19.75,20.5,0.44,-3.66,9017845.0,3.79206
000930,-1.407,16.82,16.85,16.98,16.0,17.06,-0.47,-6.21,134625861.0,13.95939
002108,-1.443,18.44,18.49,18.82,17.9,18.71,0.59,-4.33,52609993.0,9.09793
000888,-1.454,11.52,11.55,11.64,11.32,11.69,-0.43,-3.17,11655632.0,2.21246
600738,-1.461,8.77,8.8,9.08,8.63,8.9,2.02,-3.03,29651055.0,11.312570000000001
300480,-1.463,63.98,64.0,65.93,63.25,64.93,1.54,-2.59,6714124.0,29.19184
000800,-1.465,16.81,16.9,16.98,16.43,17.06,-0.47,-3.69,26066912.0,1.8464200000000002
000970,-1.469,14.76,14.73,14.87,14.5,14.98,-0.73,-3.2,32370540.0,3.03892
000885,-1.488,17.21,17.32,17.58,16.6,17.47,0.63,-4.98,11679373.0,2.7365
600884,-1.489,27.78,27.78,27.9,27.14,28.2,-1.06,-3.76,22056186.0,5.36832
000756,-1.521,12.3,12.22,12.49,11.97,12.49,0.0,-4.16,13385280.0,4.35559
600527,-1.536,7.05,7.02,7.15,6.86,7.16,-0.14,-4.19,58182361.0,7.25385
600605,-1.55,19.06,18.97,19.48,18.9,19.36,0.62,-2.38,4583307.0,3.1106
000913,-1.552,8.88,8.89,9.02,8.7,9.02,0.0,-3.55,17241707.0,3.8024500000000003
000978,-1.581,10.58,10.6,10.69,10.35,10.75,-0.56,-3.72,17870401.0,4.96262
002389,-1.586,18.0,18.01,18.45,17.55,18.29,0.87,-4.05,27951812.0,6.82942
600268,-1.593,10.5,10.45,10.62,10.3,10.67,-0.47,-3.47,38212751.0,6.01542
603588,-1.617,65.71,66.2,66.5,63.8,66.79,-0.43,-4.48,1247722.0,3.08842
300162,-1.641,23.97,24.0,24.34,22.9,24.37,-0.12,-6.03,33116097.0,15.58223
600006,-1.713,10.33,10.35,10.46,10.06,10.51,-0.48,-4.28,85293878.0,4.26469
002722,-1.738,24.31,24.43,24.48,23.48,24.74,-1.05,-5.09,5405997.0,11.81854
000878,-1.751,11.78,11.81,11.83,11.54,11.99,-1.33,-3.75,97024653.0,6.85013
601718,-1.762,15.61,15.6,16.09,15.1,15.89,1.26,-4.97,207816043.0,5.38802
000672,-1.767,8.34,8.36,8.49,8.0,8.49,0.0,-5.77,23726194.0,11.01134
002298,-1.89,17.13,17.2,17.23,16.62,17.46,-1.32,-4.81,35154526.0,9.90928
603085,-1.984,44.95,45.02,45.78,43.87,45.86,-0.17,-4.34,6389057.0,25.55623
000710,-1.988,27.12,27.06,27.67,26.99,27.67,0.0,-2.46,3023782.0,1.99986
000156,-2.019,33.0,33.14,33.35,31.82,33.68,-0.98,-5.52,9781001.0,1.78855
603169,-2.028,21.74,21.63,22.0,21.3,22.19,-0.86,-4.01,28788045.0,7.44447
000017,-2.048,11.0,11.02,11.27,10.56,11.23,0.36,-5.97,22263407.0,7.34817
600096,-2.049,11.95,12.01,12.06,11.65,12.2,-1.15,-4.51,32120919.0,6.16213
600773,-2.082,17.4,17.58,17.58,16.75,17.77,-1.07,-5.74,47614010.0,8.82331
601918,-2.088,12.19,12.22,12.4,11.76,12.45,-0.4,-5.54,189232138.0,7.30473
600390,-2.135,14.21,14.15,14.31,13.71,14.52,-1.45,-5.58,34831472.0,9.11946
601777,-2.147,14.13,14.2,14.27,13.7,14.44,-1.18,-5.12,50741177.0,5.1059
002074,-2.229,35.53,35.84,35.99,34.31,36.34,-0.96,-5.59,21705418.0,9.72087
002460,-2.253,30.8,31.0,31.05,30.2,31.51,-1.46,-4.16,28964316.0,11.39326
603099,-2.462,22.19,22.3,22.36,21.62,22.75,-1.71,-4.97,14834761.0,14.44897
002772,-2.492,37.57,37.66,37.98,36.6,38.53,-1.43,-5.01,7939428.0,21.3139
601158,-2.527,10.03,10.1,10.11,9.82,10.29,-1.75,-4.57,24263418.0,0.50549
000034,-2.538,16.51,16.61,16.94,16.27,16.94,0.0,-3.96,31097935.0,9.14472
002740,-2.547,42.85,43.08,43.48,42.1,43.97,-1.11,-4.25,3215655.0,12.86262
000031,-2.741,15.26,15.41,15.5,14.67,15.69,-1.21,-6.5,122046475.0,6.72907
600081,-2.764,21.81,21.9,22.2,21.25,22.43,-1.03,-5.26,13456326.0,4.29147
002607,-2.771,11.93,11.96,12.22,11.61,12.27,-0.41,-5.38,32047462.0,12.85496
002027,-2.981,32.55,32.51,33.2,31.51,33.55,-1.04,-6.08,30444902.0,14.85889
600405,-3.44,15.72,15.87,16.05,15.38,16.28,-1.41,-5.53,84117713.0,19.8441
603939,-3.499,77.23,77.72,78.4,73.53,80.03,-2.04,-8.12,3300874.0,8.25218
