2015-07-29 19:21:58,code,changepercent,trade,open,high,low,settlement,volume,turnoverratio
0,601518,10.079,5.57,5.18,5.57,5.06,5.06,36344455,2.99575
1,600017,10.07,7.87,7.35,7.87,7.2,7.15,92660926,3.01272
2,600798,10.068,8.09,7.6,8.09,7.6,7.35,53079114,5.14906
3,000537,10.062,8.86,8.21,8.86,7.8,8.05,47948880,9.35199
4,601872,10.056,7.88,7.41,7.88,7.25,7.16,163679651,3.46711
5,002172,10.055,10.07,9.25,10.07,9.25,9.15,43050945,8.00874
6,601919,10.054,10.18,9.62,10.18,9.45,9.25,219855907,2.87933
7,600810,10.052,8.54,8.0,8.54,7.77,7.76,15086393,3.41105
8,000551,10.052,10.51,9.87,10.51,9.43,9.55,22973393,5.74219
9,600354,10.051,8.65,8.05,8.65,7.86,7.86,26716276,5.96609
10,600784,10.051,10.73,10.02,10.73,9.74,9.75,37723634,7.59617
11,000401,10.047,11.83,10.95,11.83,10.71,10.75,35343098,2.62367
12,300029,10.047,11.61,10.9,11.61,10.5,10.55,16430177,8.49295
13,600495,10.045,12.27,11.55,12.27,11.16,11.15,119528319,10.8335
14,002652,10.045,12.16,11.4,12.16,11.06,11.05,18336082,7.87002
15,601038,10.043,12.93,12.02,12.93,11.3,11.75,25021028,16.68069
16,600769,10.042,10.41,10.1,10.41,9.63,9.46,19726480,5.2607099999999996
17,600877,10.041,10.85,10.15,10.85,9.8,9.86,83749486,12.18561
18,000798,10.041,13.26,12.4,13.26,11.9,12.05,13023893,4.07699
19,600711,10.04,8.33,7.81,8.33,7.5,7.57,79228861,6.66233
20,600243,10.039,11.29,10.49,11.29,9.98,10.26,16331350,6.89523
21,002059,10.036,12.39,11.49,12.39,11.27,11.26,28128006,6.02398
22,002246,10.036,12.39,11.49,12.39,10.61,11.26,13994006,3.38276
23,600581,10.035,9.32,8.77,9.32,8.49,8.47,62542635,8.16005
24,300173,10.035,15.57,14.7,15.57,13.52,14.15,13585872,5.55688
25,300230,10.035,15.68,14.8,15.68,13.76,14.25,6118164,5.7889
26,300355,10.035,15.79,14.92,15.79,14.43,14.35,19639871,8.60881
27,600178,10.034,9.76,9.1,9.76,8.71,8.87,12708327,2.75024
28,000909,10.034,12.83,12.11,12.83,11.22,11.66,16131552,5.48692
29,300039,10.033,16.56,15.41,16.56,14.73,15.05,39403147,6.43981
30,600696,10.032,13.71,12.9,13.71,12.23,12.46,40263313,11.82249
31,601106,10.032,10.31,9.68,10.31,9.27,9.37,186381391,2.85074
32,000767,10.032,6.8,6.31,6.8,6.11,6.18,74859350,4.75685
33,002311,10.032,17.33,16.6,17.33,15.81,15.75,35793138,2.3616
34,000559,10.031,17.88,16.84,17.88,16.55,16.25,137771767,6.01649
35,600466,10.03,11.08,10.34,11.08,9.89,10.07,53851890,12.26678
36,601866,10.03,7.35,7.2,7.35,6.88,6.68,316847439,3.9944800000000003
37,000099,10.03,18.32,17.05,18.32,16.25,16.65,30580444,5.04569
38,300270,10.03,18.32,17.4,18.32,16.0,16.65,7895102,5.58878
39,002650,10.029,15.03,15.03,15.03,15.03,13.66,1270924,0.28216
40,300159,10.029,19.2,18.05,19.2,16.76,17.45,22566945,3.91766
41,600119,10.028,19.86,18.68,19.86,17.45,18.05,28131934,9.15157
42,000662,10.028,19.86,18.45,19.86,18.02,18.05,15333570,5.32444
43,000835,10.028,15.69,14.68,15.69,14.5,14.26,43122004,14.12123
44,002385,10.028,15.47,14.79,15.47,14.06,14.06,60227756,4.13044
45,002464,10.028,19.53,19.53,19.53,19.53,17.75,227621,0.24534000000000003
46,002570,10.028,15.8,14.7,15.8,14.32,14.36,42719779,4.19041
47,002123,10.027,20.08,18.55,20.08,17.88,18.25,45905407,10.10698
48,002677,10.027,20.52,19.36,20.52,18.65,18.65,9991298,9.9913
49,601113,10.026,8.45,7.88,8.45,7.59,7.68,13005536,2.03212
50,300284,10.026,20.96,19.55,20.96,17.83,19.05,11947756,3.69729
51,600379,10.025,17.45,16.46,17.45,16.46,15.86,11496951,4.87452
52,002023,10.025,21.62,20.18,21.62,20.01,19.65,45200990,8.27922
53,002148,10.025,17.78,16.5,17.78,15.71,16.16,17113044,8.43834
54,002231,10.025,17.56,16.58,17.56,16.01,15.96,29775399,14.618
55,600380,10.024,13.5,12.51,13.5,12.02,12.27,64853161,4.19535
56,601989,10.024,13.94,12.99,13.94,12.53,12.67,747917273,4.16485
57,300207,10.024,23.27,21.7,23.27,20.07,21.15,27165861,6.29759
58,300334,10.024,22.5,21.18,22.5,19.53,20.45,10689133,4.13559
59,600151,10.023,14.38,13.35,14.38,12.92,13.07,50994148,4.23295
60,603688,10.023,23.82,22.01,23.82,21.6,21.65,12560589,22.44967
61,000710,10.023,18.88,17.2,18.88,17.2,17.16,7447689,4.92572
62,002548,10.023,19.43,17.76,19.43,17.66,17.66,60294090,19.437170000000002
63,600206,10.022,15.04,14.19,15.04,13.0,13.67,43669199,7.43769
64,600491,10.022,9.88,9.25,9.88,9.08,8.98,54674788,5.76982
65,600764,10.022,19.87,18.68,19.87,18.1,18.06,18855714,5.71858
66,002033,10.022,15.26,13.91,15.26,13.8,13.87,29384118,6.95177
67,600250,10.021,10.65,10.0,10.65,9.52,9.68,10210633,3.94702
68,600318,10.021,20.64,19.4,20.64,18.78,18.76,11050122,4.56617
69,600452,10.021,20.97,19.87,20.97,18.57,19.06,5051082,3.15693
70,000619,10.021,15.7,15.0,15.7,14.35,14.27,28568753,7.93576
71,000695,10.021,15.48,14.28,15.48,14.28,14.07,10777919,4.86102
72,002485,10.021,15.81,14.4,15.81,14.4,14.37,15425740,4.82054
73,002770,10.021,25.69,23.7,25.69,22.5,23.35,23610729,34.51861
74,603026,10.02,22.18,20.7,22.18,19.51,20.16,7156322,14.1206
75,600785,10.019,28.33,25.98,28.33,25.3,25.75,6101445,2.94143
76,002660,10.019,11.53,10.79,11.53,10.5,10.48,21582682,9.58378
77,600096,10.018,11.97,11.2,11.97,10.88,10.88,27863096,5.3453
